word,definition
Kaulana,"Bay, Ka Lae qd., Hawaiʻi. Coastal area and gulch, northeast Ka-hoʻolawe. Lit., [boat] landing."
Kaulu,"Land section, Honomū qd., northeast Hawaiʻi; pali, Honu-ʻapo qd., south Hawaiʻi; ancient surfing area, Ke-au-hou, Kai-lua qd., North Kona, Hawaiʻi. (Finney and Houston 26.) Lit., ledge."
Ka-ʻulu,"Land section near Hōʻaeʻae, Oʻahu, named for chief Ka-ʻulu-hua-i-ka-hāpapa (the breadfruit bearing fruit on the flats) from Puna, Hawaiʻi."
Ka-ulu-wela,"Lane, elementary school, and playground (the gift of Mr. and Mrs. Theodore Richards), ʻAʻala section, Honolulu. (TM.) Lit., the hot stick for spreading oven stones."
Kaʻu-maka,"Land division near Hanalei, Kauaʻi. Lit., give me eye (referring to the cry of two boys who were fond of fish eyes and were killed by a shark sent by a sorcerer)."
Ka-ūmana,"Caves, land division, and elementary school above Hilo, Hawaiʻi."
Kaunā,"Point, Hoʻō-pū-loa qd., Kaʻū, Hawaiʻi. (For a chant, see PE, lulumi.)"
Kaunaʻoa,"Beach and point near Mauna Kea Beach Hotel, Pua-kō qd., Hawaiʻi. Lit., native dodder or a mollusk."
Kau-noa,"School, Spreckelsville, Pāʻia qd., Maui. Lit., place without taboo."
Kaupō,"No base definition, only supplemental content.<br>Quadrangle, village, old district, homesteads, trail, and gap, East Maui.<br>A peninsula and once a fishing village northwest of Makapuʻu Point, Oʻahu, now the site of a beach park and of Sea Life Park. The point of land was formed by lava which flowed to the sea from a vent about 200 feet up the cliffside; this was perhaps the most recent of the secondary eruptions on Oʻahu. (For. Sel. 275; Macdonald and Abbott 377–378.) See Koʻonāpou.<br><br>Literally, landing [of canoes] at night.<br> Nā Lepili <br> Tags: Maui Oʻahu <br> Papa helu loli"
Kāwā,"Bay and springs near Hīlea, Hawaiʻi; ancient surfing areas, Punaluʻu and Honuʻapo qds., south Hawaiʻi, and at Keolonāhihi, Kailua qd., Hawaiʻi. ʻIliʻili hānau o Kōloa, ka nalu haʻi o Kāwā, birth pebbles of Kōloa, breaking waves of Kāwā. (Finney and Houston 26.) Literally, distance.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Ka-waʻa,"Bay, Honu-ʻapo qd., south Hawaiʻi. Lit., the canoe."
Ka-waʻewaʻe,"Hill, Niʻihau. Heiau, Kāne-ʻohe, Oʻahu. According to Thrum, it was built at the beginning of the twelfth century (Sterling and Summers 5:194). ʻOlopana brought Kama-puaʻa here to be sacrificed, but he escaped."
Ka-wai,"Point, Līhuʻe district, Kauaʻi. Lit., the water."
Kāwala,"Land section, Kaʻū, Hawaiʻi, extending from Kāhili-pali. Literally, strike backwards.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Ka-wao,"Park, Pālolo, Honolulu. Lit., the inland region."
Kāwī,"Stream, Kawaihau district, Kauaʻi.<br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Kawili,"Point, Keāhole qd., Hawaiʻi; ancient surfing area, Hilo qd., Hawaiʻi (Finney and Houston 26); current coming from the west to Ka Lae (South Point), south Hawaiʻi.<br><br>Literally, twist.<br>References:<br><br>See Halaʻea.<br><br><br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Ke-ahi,"Street and place, Mānoa, Honolulu, and point west of Pearl Harbor, Oʻahu, noted for ʻōʻio fish and as a surfing site. Lit., the fire."
Ke-aka,"Drive, Ālia-manu, Honolulu. (TM.) Lit., the shadow."
Ke-ākea,"Hill, Hanalei district, northeast Kauaʻi. Lit., the breadth."
Ke-alohi,"Hill and point, Heʻeia, Oʻahu. Lit., the shining (perhaps formerly Ke-ʻalohi)."
Ke-alohi-lani,"Avenue, Wai-kīkī, and name of Queen Liliʻu-o-ka-lani's seaside cottage, Honolulu. Lit., the royal brightness (perhaps formerly Ke-ʻalohi-lani). The Queen's home may have been named for a mythical land in the heavens to which a girl traveled for four months and ten days (HM 530), and where a house was built of clouds for Ke-ao-melemele (the yellow cloud), a daughter of Kū and Hina."
Keawe,"Street, Kakaʻako, Honolulu, Oʻahu, named for a chief.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kēʻē,"Beach and cliff west of Haʻēna, Kauaʻi. After Lohiʻau died of love for Pele, his body was sequestered in a cave on this cliff. Hiʻiaka and her companion, Wahine-ʻōmaʻo (green woman), climbed the cliff, and with herbs and long prayers Hiʻiaka restored Lohiʻau to life. Three rainbows appeared, and they all descended to earth. (PH 107–152, painting p. 160.) In sayings, Kēʻē represents great distances and trouble: Aia i Kēʻē, there at Kēʻē (too far to bother about). (For. Sel. 81.) Lit., avoidance."
Keʻehi,"Lagoon and beach park east of Honolulu International Airport. Lit., tread upon."
Keʻekeʻehia,"Hill near ʻUlu-pala-kua, East Maui. A heiau once stood here. Lit., trodden upon."
Kēhau,"Place, Pālolo, Honolulu. Lit., dew."
Kehena,"Land division, Kalapana qd., Hawaiʻi, the birthplace of the Reverend J.W. Kanoa, a man of chiefly rank and the first Hawaiian missionary to the Gilbert Islands. Literally, place for refuse.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Keke,"Hill, Kō-loa district, Kauaʻi."
Kekele,"Land division at the foot of Nuʻu-anu Pali, Oʻahu, famous for the fragrance of hala flowers and fruits. Lit., damp."
Ke-ola,"Street, Ka-mehameha Heights, Honolulu. (TM.) Lit., the life."
Ke-ō-lewa,"Cinder cone (2,109 feet high), Kaunakakai qd., north Molo-kaʻi. Probably lit., the shifting sand (ō is short for one)."
Ke-ōpū,"Land section, Kai-lua qd., Kona, Hawaiʻi. Lit., the bunching together."
Kēwā,"Land section near Wai-lua, Kauaʻi. (UL 136.) Stream, Kāne-ʻohe, Oʻahu. Lit., anticipation."
Kīʻapu,"Land area, Kalapana qd., Hawaiʻi. Literally, ti-leaf drinking cup.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Kiʻei,"Bay, southwest Lā-naʻi. Land area near Kau-pō, Maui. Lit., peer (a half-human shark [manō kanaka] peered at the land and seeing no growing taro remarked that the land was bare)."
Kīhei,"Village, plantation, elementary school, boat landing, beach park known as Mai-poina-ʻoe-iaʻu, Māʻalaea qd., Maui. Place, Ka-pahulu section, Honolulu. Lit., cape, cloak."
Kīholo,"Bay, Pua-kō qd., Kona, Hawaiʻi; also the name of a fishpond said to have been built by Ka-mehameha I; it was destroyed by a lava flow in 1859 because, the story goes, Pele was hungry for the awa and mullet there. (Westervelt, 1963:148.) See Huʻehuʻe, Lua-hine-wai. Street, ʻĀina-Haina, Honolulu, named for Hind property at Kona, Hawaiʻi. Lit., fishhook."
Kiʻi,"Point north of Alahaka Bay, south of Hōnaunau, Kona, Hawaiʻi.<br>Areas near South Point, Kaʻū, and in Puna qd., Hawaiʻi.<br>Landing, Niʻihau.<br>Reservoir, Kahuku qd., and point, Mōkapu qd., Oʻahu.<br><br><br>Literally, image.<br><br> Nā Lepili <br> Tags: Hawaiʻi Niʻihau Oʻahu <br> Papa helu loli"
Kiʻi-kau,"Ancient surfing area, Ke-āhole qd., Hawaiʻi (Finney and Houston 26). Lit., placed image."
Kīkala,"Land sections and homesteads, Kalapana qd., Hawaiʻi.<br><br>Literally, hip.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Kikanē,"Walk, Sheridan Tract, Honolulu. Lit., Sidney."
Kīkēkē,"Avenue, Ka-imu-kī, Honolulu. (TM.) Lit., to knock."
Kīkepa,"Point, northeast Niʻihau. Kīkepa is the tapa or sarong worn by women with the top under one arm and over the shoulder of the opposite arm."
Kīkī,"Land area near Koaʻe, Puna, Hawaiʻi, named for the kīkī bird that nested together with a koaʻe bird; the koaʻe bird faced the area known as Koaʻe, and the kīkī bird faced Kīkī. According to some, both birds stole wild taro until they were destroyed by the demigod Pīkoi-a-ka-ʻalalā."
Kikilia,"Place, Pālolo, Honolulu. Lit., Cecelia."
Kila,"Narrow strip of land at the top of the cliff at Kahana, Oʻahu. (Sterling and Summers 4:144.)"
Kilakila,"Drive, ʻĀlewa Heights, Honolulu. Lit., magnificent."
Kīlau,"Peak (4,080 feet high), Ka-malō qd., Molokaʻi, probably named for a fern."
Kīlea,"Hill (269 feet elevation), Olowalu qd., Maui. Lit., small but conspicuous hill."
Kilioe,See Ka-ulu-o-Laka.
Kī-loa,"Land section, former village, and spring near Ke-ala-ke-kua, Kona, Hawaiʻi. Land section, Ka-malō qd., Molokaʻi. Lit., long ti plant (good ti was found here)."
Kilohana,"Land divisions, Mauna Loa qd., south Hawaiʻi (UL 124); land division (at 9,620 feet), and Girl Scout camp, Wai-kiʻi qd., north Hawaiʻi. Peak and crater, Līhuʻe district, Kauaʻi (Macdonald and Abbott 389, figure 260). A boy, Lahi, and his uncle, while hunting ʻuwaʻu birds on the summit, lured a giant into a hole and killed him; warriors came to catch the bird hunters, but Lahi hid at a pass and threw the men one at a time over a cliff (HM 331, Rice). Lookout, Wai-mea Canyon, Kauaʻi (PH 183). Quadrangle, elementary school, and summit observatory, Hale-a-ka-lā, East Maui, now called White Hill. Summit of the mountain separating ʻUala-puʻe and Wai-lau; point near Ka-laʻe overlooking Ka-laupapa; park and school, ʻUala-puʻe, Molokaʻi. Peak at the head of Ka-lihi Valley, Honolulu. The sorceress Haumea (mother of Pele) lived here with her husband Wākea. While fishing at Heʻeia, she had a premonition of danger to her husband. She returned to Kilohana, left her fishing basket with its crabs and pōhuehue vines (which are still found there), and went down to Wai-ka-halulu (former reef off the Honolulu waterfront); men had tied up Wākea and were carrying him to Wai-kīkī for execu- tion. She begged permission for one last embrace. At her touch the bonds fell away and the two disappeared into a tree (HM 281). In some versions the tree was a breadfruit. Street, Ka-lihi Uka, Honolulu. Lit., lookout point or outer tapa or best, superior."
Kimo,"Drive, Dowsett Highlands, Honolulu, named for the son of Henry Isaac Dowsett, pioneer settler and captain of his own vessel. Lit., James."
Kīnaʻu,"Cape, Mākena qd., Maui. Kamehameha Schools dormitory built in 1931, street parallel to Beretania, and State office building, named for the daughter of Kamehameha I and Kaheiheimālie, and wife of Kekūʻanaōʻa; she was the mother of Kamehameha IV, Kamehameha V, Victoria Kamāmalu, and Kekūāiwa. After Kaʻahumanu’s death she became kuhina nui for Kamehameha III, an office she held until her death in 1839 at the age of 35 (RC 348). In a chant in her honor, Kīnaʻu is said to have been named for a mythical bird, Kamanukīnaʻu-a-Pae.<br><br>Literally, flaw.<br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Kini,"Plaee, Ka-lihi Uka, Honolulu; sacred rock that attracted fish, Wai-mānalo, Oʻahu. Lit., Jane, Jean, or multitudes."
Kino-ʻole,"Street, Hilo, Hawaiʻi, named for the high chiefess Kino-ʻole Pitman, wife of Benjamin Pitman, Sr. See Volcano House. Lit., without body."
Kiʻokiʻo,"Coastal area, Hālawa qd., north Molokaʻi.<br>* Pronunciation and meaning are uncertain.<br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Kīʻope,"Pond on the grounds of Huli-heʻe Palace, Kai-lua, North Kona, Hawaiʻi, where chiefs bathed. Lit., bundle."
Kī-pahulu,"Forest reserve, quadrangle, village, district, and valley, East Maui; home of Laka (UL 43), a god worshipped by canoe makers. Lit., fetch [from] exhausted gardens (kī is short for kiʻi)."
Kīpapa,"No base definition, only supplemental content.<br>Land section, Mākena qd., Maui.<br>Fishpond at Keonekūʻino and ridge at Pelekunu, Kamalō qd., Molokaʻi.<br>Ditch, gulch, junction, stream, elementary school, and park, Wahiawā qd., central Oʻahu.<br><br><br>Literally, placed prone (referring to corpses slain in the victory of Oʻahu forces over those of Hawaiʻi in the fourteenth century; Alexander, 1891:96).<br><br> Nā Lepili <br> Tags: Maui Molokaʻi Oʻahu <br> Papa helu loli"
Kipona,"Place, Pālolo, Honolulu. (TM.) Lit., variegated colors."
Kīpū,"Point northwest of Kumu-kahi, east Hawaiʻi. Land division, Līhuʻe district, Kauaʻi, visited by Kama-puaʻa (For. Sel. 228). Point, village, land division, and petroglyph site, Kaunakakai qd., north Molokaʻi. (Cox and Stasack 94; PH 110.) See ʻUhane-lele. Lit., hold back."
kīpuka,"an ""island"" of land (where there may be greenery) left surrounded by a lava flow<br> Papa helu loli"
Koa,"Avenue, Wai-kīkī, Honolulu, named for Prince David Ka-wānanakoa. (TM.) Lit., brave."
Koʻa,"Fishpond, east Lānaʻi.<br>* Pronunciation and meaning are uncertain.<br> Nā Lepili <br> Tags: Lānaʻi <br> Papa helu loli"
Koaʻe,"Village and land section, Makuʻu qd., Hawaiʻi, perhaps named for Puna-ʻai-koaʻe (Puna, ruled by tropicbird), a supernatural being with a tropicbird form who once lived near here at Pū-ʻula; he is seen today flying over Kī-lau-ea Crater. See Kīkī. Cone, Kī-lau-ea qd., Hawaiʻi. Street, Wai-ʻalae-Kāhala, Honolulu. Lit., tropicbird."
Koaʻe-kea,"Cliff on the side of Wai-piʻo Valley, Hāmākua, Hawaiʻi. Kāne and various gods lived at the top of this cliff at a place called Hōkū-welowelo (comet); their conch sounded every night, to the annoyance of Chief Hākau, who ordered the thieving dog, Puapua-lenalena, to steal it. According to For. 4:558–561 the gods lived at Pua-kō, not at Hōkū-welowelo. (UL 67.) Land section, Hāna qd. Maui. Lit., white tropicbird."
Kōʻai,"Hill (2,585 feet high), Olowalu qd., Maui. Literally, to stir, as with a circular motion of the hand.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Koaiʻe,"Cove and former fishing village south of Māhukona, Kohala, Hawaiʻi; excavations in 1968 show that the village was inhabited until historic times. (Newman.) Stream, Wai-mea, Kauaʻi, named for the koaiʻe (Acacia koaia) tree that was uprooted by Nā-maka-o-ka-paoʻo, a Maui hero who made a war club of it."
Koala,"Gulch, east Lā-naʻi."
Koali,"Land section, gulch, and village, Hāna qd., Maui. Place, lower St. Louis Heights, Honolulu, probably named for a morning glory. (TM.)"
Kō-ʻele,"Land division, central Lā-naʻi. Lit., dark sugarcane."
Kōheo,"Point, Kō-loa district, Kauaʻi. Land division, Puʻu-o-kali qd., Maui. Coastal area, formerly swamp, Kaunakakai qd., Molokaʻi. Lit., to show off or to twirl."
Koʻiawe,"Stream, Waipiʻo qd., Hawaiʻi.<br><br>Literally, light, moving rain.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Kōkeʻe,"State park, natural history museum, land division, and stream, Waimea district, Kauaʻi.<br><br>Literally, to bend or to wind.<br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Kokiʻo,"Land section, Kohala qd., Hawaiʻi, named for a native hibiscus."
Koko-iki,"Land section near Moʻo-kini heiau, Kohala, Hawaiʻi, birthplace of Ka-mehameha I (Ii 3), said to be marked by a stone called Pōhaku-hānau-aliʻi (stone [of] royal birth). Lit., little blood."
Kokole,"Point, Wai-mea district, Kauaʻi. Lit.. raw."
Kokololio,"Gulch near Lāʻie Maloʻo, Oʻahu.<br><br>Literally, gusty.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kokomo,"Village, Haʻi-kū qd., Maui; said to have been originally Koa-komo, lit., koa tree entering."
Kolekole,"Gulch, stream, and beach park, Waipiʻo and Mauna Kea qds., Hawaiʻi.<br>Mountains, Mākena qd., Maui.<br>Pass and road from Schofield Barracks through the Waiʻanae Range, Oʻahu. A large stone at the pass on Oʻahu has been called a sacrificial stone, but it was probably never so used; others say the stone represents a woman named Kolekole who guarded the pass; students of lua fighting lay in wait here to practice their skill on travelers. In a battle here Maui forces killed the last of the Oʻahu people who had escaped the massacre at Niuhelewai.<br><br><br>Literally, raw, scarred. (In one explanation of the name, a woman on the pass saw an apparently blind man approaching; doubting his blindness, she exposed herself. He opened his eyes and exclaimed, A ʻula, kole-kole! Red, raw!)<br>References:<br><br>See Puʻukolekole.<br><br><br><br> Nā Lepili <br> Tags: Hawaiʻi Maui Oʻahu lua fighting <br> Papa helu loli"
Kolo,"Land section, Hōnaunau qd., Kona, Hawaiʻi (see ʻŌlelomoana).<br>Ridge near Mānā and hill in south central Kauaʻi, both in Waimea qd.<br>Wharf, harbor, and gulch (said to be the legendary home of Pākaʻa and Kū-a-Pākaʻa), Airport qd., and ridge, Kamalō qd., Molokaʻi.<br><br><br>Literally, crawl or pull.<br><br> Nā Lepili <br> Tags: Hawaiʻi Kauaʻi Molokaʻi Kona <br> Papa helu loli"
Koloa,"Street, Kāhala, Honolulu. Lit., native duck."
Kō-loa,"Beach at Puna-luʻu, Kaʻū, Hawaiʻi, where birth stones (ʻiliʻili hānau) were said to reproduce. Town, park, land division, elementary school, district, reservoir, landing, and stream, southeast Kauaʻi. (For. Sel. 108.) According to one account, the district was named for a steep rock called Pali-o-kō-loa. The first successful sugar plantation in the Islands was started here in 1835. It became a part of Grove Farm in 1948. See Waitā."
Kolokolo,"Point, Hanalei district, Kauaʻi.<br>Sea cave, southwest Lānaʻi.<br><br><br>Literally, creeping.<br><br> Nā Lepili <br> Tags: Kauaʻi Lānaʻi <br> Papa helu loli"
Kolomona,"Place, Woodlawn, Honolulu. (TM.) Lit., Solomon."
Kolo-walu,"Ridges on the east side of upper Mānoa, Honolulu. A trail along the ridge begins near the summit of St. Louis Heights and descends into Woodlawn, Mānoa. Another branch leads to Mt.<br>Olympus. Lit., eight creeping."
Kona,"Leeward districts on Hawaiʻi, Kauaʻi, Molokaʻi, Niʻihau, and Oʻahu. Poetic (Hawaiʻi); kai māʻokiʻoki; kai ʻōpua i ka laʻi; kai hā-wanawana, streaked sea; clouds [over the] sea in the calm; whispering sea. (See Appendix 9.) Literally, leeward.<br> Nā Lepili <br> Tags: Hawaiʻi Kauaʻi Molokaʻi Niʻihau Oʻahu <br> Papa helu loli"
kōnane,old Hawaiian game resembling checkers
Konia,"Street, Ka-mehameha Heights, Honolulu, and Ka-mehameha Schools classroom building built in 1949 and named for the mother<br>of Bernice Pau-ahi Bishop and foster mother of Liliʻu-o-ka-lani. She was the daughter of Ka-ʻō-lei-o-kū, the first son of Ka-mehameha I (RC 286). She died in 1857."
Konohiki,"Stream, Kawaihau district, Kauaʻi.<br><br>Literally, land overseer.<br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Koʻo-kā,See Honomū.
Koʻokoʻolau,"Hill (also called Puʻu-koʻokoʻolau), Mauna Kea qd.; land section, Puna; crater, Kī-lau-ea qd., Hawaiʻi, named for the plant (Bidens spp.) used by Hawaiians for tea."
Koʻolau,"No base definition, only supplemental content.<br>Windward districts, Kauaʻi, East Maui, and Molokaʻi.<br>Ditch and forest reserve, Nāhiku qd.; gap, Kilohana qd., Maui.<br>Windward mountain range, Oʻahu.<br><br>See Appendix 9. Literally, windward.<br> Nā Lepili <br> Tags: Kauaʻi Maui Molokaʻi Oʻahu <br> Papa helu loli"
Kopala,"Hill on the slopes of Mauna Loa, ʻĪlio Pt. qd., Molokaʻi, below which was a trail leading to Pākaʻa's (see Kau-manamana) sweet potato patches. (Cooke 119.)"
Kope,"Gulch, Wai-luku qd., Maui. Lit., to rake."
Kou,"Old name, until 1800, for Honolulu Harbor and vicinity, includ- ing the area from Nuʻu-anu Avenue to Ala-kea Street and from Hotel Street to the sea (Westervelt, 1964b:15), noted for kōnane (pebble checkers) and for ulu maika (bowling), and said to be named for the executive officer (ilāmuku) of Chief Kākuhihewa of Oʻahu. (PH 168.) Lit., kou tree."
Kōwā,"Channel between Coconut Island and the main island at Hilo, Hawaiʻi. Lit., Channel."
Kua,"Gulch, Kamalō qd., south Molokaʻi.<br><br>Literally, back.<br><br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Kū-ʻaha,"Peak, Wai-mea district, Kauaʻi. Lit., stand proudly."
Kuahine,"Drive, Mānoa, Honolulu, named for a Mānoa rain brought by a ""sister."" (TM.) Lit., sister of a male."
Kua-honu,"Point, Kīpū-kai, Kauaʻi. Lit., turtle back."
Kū-āhua,"Coastal land area, north Lā-naʻi. Islet, Wai-pahu qd., Oʻahu. Lit., standing heap."
Kuakea,"Gulch, Hālawa qd., south Molokaʻi.<br><br>Literally, faded, light-colored (perhaps named for a Maui chief).<br>References:<br><br>RC 74.<br><br><br><br> Nā Lepili <br> Tags: Molokaʻi aliʻi <br> Papa helu loli"
Kua-kini,"Hospital and street, Lanakila and Nuʻu-anu sections, Honolulu, named for Ka-ʻahu-manu's brother (1791–1844), a governor of Hawaiʻi Island and acting governor of Oʻahu who enforced puritanical laws; he was also known as John Adams. Kua-kini was in charge of building Moku-ʻai-kaua church in Kai-lua, Kona, Hawaiʻi, in 1823, and rebuilding it in 1836. (RC 388–391.) Lit., multitudinous [high ancestors] behind."
Kuala,"Hill, Hālawa qd., Molokaʻi. Literally, somersault.<br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Kualakaʻi,"Area near Barber's Pt., Oʻahu. A spring here is called Hoaka-lei (lei reflection) because Hiʻiaka picked lehua flowers here to make a lei and saw her reflection in the water. Lit., Tethys (a sea creature)."
Kualapa,"Land area, Hanalei district, Kauaʻi. Land section near Ke-one-ʻōʻio, East Maui. Lit., ridge (referring to an inexhaustible sweet potato garden with heaped-up earth whose owner had talked to the farming god Maka-liʻi)."
Kualono,"Street, ʻĀlewa Heights, Honolulu. (TM.) Lit., mountain ridge."
Kualua,"Ancient surfing area, Waimea district, southwest Kauaʻi. Literally, twice.<br><br>References:<br><br>Finney and Houston 30.<br><br><br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Kuamoʻo,"No base definition, only supplemental content.<br>Land section, Kailua qd., Hawaiʻi, where Kekuaokalani (the god of the heavens), nephew of Kamehameha I, fought to preserve eating taboos, and where he was killed (RC 228).<br>Ridge, north Lānaʻi.<br>Street, Waikīkī, Honolulu, Oʻahu, named for Mary Kuamoʻo Kaʻoanaʻeha, sister of Kekuaokalani and wife of John Young, adviser to Kamehameha. She was named in honor of the place where her brother was killed.<br><br><br>Literally, backbone.<br>References:<br><br>TM.<br><br><br><br> Nā Lepili <br> Tags: Hawaiʻi Lānaʻi Oʻahu <br> Papa helu loli"
Kuana,"No base definition, only supplemental content.<br>Ridge, Kamalō qd., Molokaʻi.<br>Street, Waiʻalae, Honolulu, Oʻahu.<br><br>Literally, standing.<br><br>References:<br><br>TM.<br><br><br><br> Papa helu loli"
Kuapā,"Old name for Maunalua fishpond east of Honolulu, partly filled in for Hawaiʻikai subdivision; the remnants of the pond are now a marina. It was once believed that the pond was partly constructed by Menehune and was connected by a tunnel to Kaʻelepulu pond, Kailua, Oʻahu. Literally, fishpond wall.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kūʻau,"No base definition, only supplemental content.<br>Land division, Pāʻia qd., Maui.<br>Rock at Mōkapu peninsula, Oʻahu, known today as Pyramid Rock; it is believed to have given birth to other stones.<br><br>Literally, handle.<br> Nā Lepili <br> Tags: Maui Oʻahu <br> Papa helu loli"
kuhina nui,executive officer during the Monarchy
Kuhua,"Land division, Lahaina qd., Maui. Lit., to thicken."
Kui,"Point, Kamalō qd., north Molokaʻi.<br>Place, Kalihi Uka, Honolulu; channel, Maunalua Bay, Oʻahu.<br><br><br>* Pronunciation and meaning are uncertain.<br><br> Nā Lepili <br> Tags: Molokaʻi Oʻahu <br> Papa helu loli"
Kuʻia,"Shoal, northern Ka-hoʻolawe. Valley and stream, Wai-mea district, Kauaʻi. Land division, Lahaina qd., Maui. Lit., obstructed."
Kuʻikahi,"Street, Wai-kīkī, Honolulu. (TM.) Lit., agreement."
Kuikui,"Cape, Ka-hoʻolawe. The name is a variant of kukui (candlenut or torch)."
Kuili,"Hill near the beach, not far from Makala-wena, North Kona, Hawaiʻi. Lit., memorized temple prayer."
Kū-ʻīlio-loa,"Heiau at tip of Kāne-ʻīlio Pt., Wai-ʻanae qd., Oʻahu, named for a legendary dog who protected travelers; later the qualities of a bad dog were unfairly attributed to him. In one story (For. Sel. 214) he is defeated by Kama-puaʻa. (HM 93.) Lit.. long dog Kū."
Kū-kanono,"Subdivision, Kai-lua, Oʻahu. Street names here begin with Manu (bird). Lit., stand strike."
Kūkila,"Street and place, Foster Village subdivision, Hālawa, Waipahu qd., Oʻahu. Name suggested by Mary Kawena Pukui in 1956. Lit., majestic, regal."
Kūkiʻo,"Land section, North Kona, Hawaiʻi. See Maniniʻōwali.<br>Fishpond, Kahuku, Oʻahu.<br><br><br>Literally, settled dregs.<br><br> Nā Lepili <br> Tags: Hawaiʻi Oʻahu <br> Papa helu loli"
Kūkūau,"Section of Hilo, Hawaiʻi, named for a grapsid crab."
Kukui,"No base definition, only supplemental content.<br>Village, Hilo qd.; beach, Kohala qd.; point, Honomū qd.; stream, Waipiʻo qd.; ancient surfing areas, Nāpoʻopoʻo and Hōnaunau qds. (Finney and Houston 26), Hawaiʻi.<br>Peak (3,005 feet high) and trail, Waimea Canyon, Kauaʻi.<br>Point, north Lānaʻi.<br>Peak (5,788 feet high), Lahaina qd., and bay, Kīpahulu qd., Maui.<br>Heiau, Kamalō qd., south Molokaʻi; and elevation, Mauna Loa, Airport qd., Molokaʻi, where the men of Pālāʻau to the north were turned into kauila trees. In this story ʻUmi-a-Maka, a youth skilled in mokomoko (hand-to-hand fighting) who lived above ʻĪloli hill at Kawailoa, was challenged by an unknown from Kawahuna. On the advice of his kahuna, ʻUmi-a-Maka brought a small black pig to Kukui Hill. Its squealing drove away his opponents' gods and turned the people into kauila trees (Ka Nupepa Kuokoa, September 14, 1922).<br>Area on the Makapuʻu side of Pāhonu, Waimānalo, Oʻahu (For. Sel. 266).<br>Downtown Honolulu, Oʻahu lane and street named in 1856; the first street lamp (kukui) was at Fort and Kukui streets (TM).<br><br>The State tree is the kukui; its oily nuts were used for lights. Literally, candlenut lamp, light of any kind.<br> Nā Lepili <br> Tags: Hawaiʻi Kauaʻi Lānaʻi Maui Molokaʻi Oʻahu <br> Papa helu loli"
kukui,‘candlenut’<br> Nā Lepili <br> Tags: flora trees <br> Papa helu loli
Kūkūkū,"Gulch, Airport qd., south Molokaʻi; a fishpond was located here."
Kukuluāeʻo,"Tract formerly fronting Kewalo Basin, Honolulu, Oʻahu, containing marshes, salt pans, and small fishponds.<br><br>Lit., Hawaiian stilt (bird).<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kula,"Land section, Makuʻu qd., Hawaiʻi.<br>Elementary school, sanatorium, land area, forest reserve, and former district, Kilohana qd., Maui.<br><br><br>Literally, plain.<br>References:<br><br>For a saying, see Appendix 8.1.<br><br><br><br> Nā Lepili <br> Tags: Hawaiʻi Maui <br> Papa helu loli"
Kū-lani,"Cone (5,518 feet high) on the eastern slopes of Mauna Loa, Humuʻula qd., Hawaiʻi; site of a prison camp. Lit., like heaven."
Kū-lani-hākoʻi,"Gulch, Puʻu-o-kali qd., Maui, named for a mythical pond in the sky land, Ke-alohi-lani. Lit., agitated heaven that stands."
kuleana,land holding.<br> Papa helu loli
Kū-loa,"Point, Kahana qd., Oʻahu. Lit., long Kū."
Kūloli,"Elevation between Ka-unu-o-Hua and Pēpē-ʻōpae, Ka-malō qd., inland central Molokaʻi. Lit., having no wife, children, or relatives. See PE, kūloli."
Kū-lua,"Cones on the northeast rift of Mauna Loa, Hawaiʻi. Gulch, ʻĪlio Pt. qd., Molokaʻi. Lit., two standing."
Kuluʻī,"Place, ʻĀina-Haina, Honolulu; gulch, Koko Head qd., Oʻahu, named for certain small trees and shrubs (Nototrichium spp)."
Kūmimi,"Land division and point, Hālawa qd., Molokaʻi, named for an anthid crab."
Kūmoho,"Ancient surfing area, Kohala qd., Hawaiʻi (Finney and Houston 26). Lit., to rise (as water)."
