word,definition
"Koikoi  (ko'i-ko'i),  v.",1. To be heavy; to have material weight.<br>2. To be weighty; to be important; to have influence.
"Koikoi  (kō'-ĭ-kō'-i),  v.","[Freq. of koi, to urge, to insist upon.] To urge persistently."
"Koili  (kō'-ī'-li),  v.","[Ko, to draw, and ili, a descent. Literally to draw down.]<br>1. To set; to go down, as the moon; to set, as the moon on the surface of the sea: ke kau ana o ka mahina maluna o ka ili o ke kai i ka manawa e napoo aku ai, the resting of the moon on the surface of the sea when going down.<br>2. To sink out of sight; to pass beyond one's vision."
koina,"1. n., A pressure; a compulsion; a forcing.<br>2. n., A requisition; something required, as a debt, cost, charge, etc. See koi.<br> Papa helu loli"
"Koiuiu  (kō'-ī'u-ī'u),  adj.",Very distant; very high.
"Koiuiu  (kō'-ī'u-ī'u),  v.",To be afar off; to be high up; to be at a great distance. Syn: Poiuiu. See iuiu.
Koiuiu  (ko-i'u-i'u):,"far away. Land section, Oahu."
"Koiula  (ko'i-ū'-la),  n.",1. A rising smoke.<br>2. A rainbow-like cloud.
"Koiula  (ko'i-ū'-la),  v.","To rise or ascend and spread out, as smoke; to float in the air; to ascend, as a cloud."
"Koka  (kō'-kā'),  adj.","Dry, as land; dry; barren; hard, as a dry soil."
"Koka  (kō'-kā'),  v.",1. To stuff anything into the mouth.<br>2. To fill the mouth with anything to prevent utterance of sound.
"Kokaa  (kō'-ka'a),  n.",Lean meat. Syn: Pakaa.
"Kokala  (kō'-kă'-la),  n.","[Ko and kala, a fish.]<br>1. The sharp thorns on the back of the kala fish.<br>2. The dorsal fins of any fish.<br>3. A young kala fish."
koke,"1. adj., Quick; soon.<br>2. adj., Near; not far off.<br> Papa helu loli"
koke,"adv., Quickly; immediately; quickly, as in moving from place to place.<br> Papa helu loli"
koke,"n., A very swift runner: O Makoa ko Kamehameha koke; Makoa was Kamehameha's runner.<br> Papa helu loli"
koke,"v., 1. To strike together; to hit. See uke and puke.<br> Papa helu loli"
"Kokeano  (kō'-kĕ-ā'-no),  adj.",Silent; deserted; uninhabited.
Kokee,"crooked cane. Stream, Waimea, Kauai.<br> Nā Lepili <br> Tags: geography Kauaʻi <br> Papa helu loli"
koki,"adj., [Contraction of nukoki.] Short-nosed; snub-nosed, like a monkey: kekokeko, keko, ihu kumene, kokikoki.<br> Papa helu loli"
koki,"n., The extremity; the tiptop; the limit in height of anything, as tree, house, hill, mountain, etc.<br> Papa helu loli"
"Kokiki  (kō'-kī'-kī),  n.","1. A sinking or bending; a sagging.<br>2. A bending branch of a tree; the highest top of a tree, especially a bending twig or branch; a place where a branch divides off."
"Kokio  (kō'-ki'o),  n.",A small tree (Gossypium drynarioides) of the cotton family.
"Kokio  (kō'-kī'-o),  v.",(Imp. mood and spoken in contempt.) Stop; don't go with.
Kokio  (ko-ki'o):,"a species of hibiscus. Land section, Kohala, Hawaii."
koko,"1. v., To feel; to squeeze; to press, as in massaging.<br>2. v., To set a broken bone; to replace a bone by pressure.<br>3. v., To pull this way and that; to pull or drag along.<br>4. v., To tie up the strings of a calabash.<br>5. v., To push; to jostle, as in a crowd.<br> Papa helu loli"
Koko  (ko-ko):,blood. Headland and crater. Oahu.
"Koko  (kŏ-kō'),  v.",1. To be full.<br>2. To be great with young. Syn: Ua ko.
"Koko  (kŏ'-kō),  n.",Crow of a rooster.
"Koko  (kō'-ko),  n.","1. Blood: koko hala ole, innocent blood.<br>2. (Mod.) Chocolate or cocoa.<br>3. A small tree (Euphorbia corifolia) ten to twenty feet high. It was much used as firewood. Also known as akoako."
"Koko  (kō'-kō'),  n.","1. The carrier for a calabash made of braided strings: alaila, hanaia kekahi koko hakahaka: A paa na kanaka eha ma na kihi eha o ua koko la; An open net was made and four men held the net by the four corners. Syn: Aaha.<br>2. A belching of wind from the stomach."
"Koko  (kō'-ko),  adj.","1. Rainbow-hued; descriptive of fine rain or mist when taking the colors of the rainbow, as: ua koko.<br>2. Reddish appearance of falling rain where the light shines through it: e ku ana ka punohu i ka moana, ame ka ua koko.—Laieik. p. 25."
"Kokoa  (kŏ'-kō'-a),  n.",(Mod.) Chocolate.
"Kokoe  (kŏ'-kō'-e),  v.","1. To cut with a single, quick pulling stroke.<br>2. To cut or scratch with a sharp instrument.<br>3. To divide with a thin, keen edge.<br>4. To look away from; to look with disdain or suspicion."
"Kokohi  (kŏ'-kō'-hi),  n.",1. The pains of childbirth.<br>2. The sadness or fear felt in time of a storm.<br>3. The storm cloud itself.
"Kokohi  (kŏ'-kō'-hi),  v.",To cut off by a single stroke.
"Kokohiku  (kŏ'-kō'-hĭ-kū'),  v.","To lay waste a land; to pull up the food and throw it away: hele mai la ia, a kokohiku i na kalo o Waipio, he came and laid waste the taro of Waipio. Syn: Kohiku."
"Kokohu  (kŏ'-kō'-hu),  v.",To be spotted; to be marked; to be daubed.
"Kokoi  (kă'-kō'-i),  n.",A jet; a spurt.
"Kokoi  (kŏ'-kō'-i),  v.","1. To spurt; to eject, as water; to cast out suddenly.<br>2. To flow as a passing body of water.<br>3. To rush in concert, as a crowd: Kokoi hele na kanaka no Hawaii; people are rushing to Hawaii.<br>4. To stand up to: Kokoi ka waa i ka makani; the canoe stands up to the wind."
"Kokoki  (kō'-kŏ-kī'),  adj.","High; extended, as the end or top of a thing. See koki."
"Kokoko  (kō'-kŏ'-ko),  adj.","Bloodthirsty, like a person with his blood up; raging with anger; ready for murder or any deed. See koko, blood."
"Kokoko  (kŏ'-kō'-ko),  n.","[Koko, blood.] The act of eating fish or other meat with the blood; that is, raw."
"Kokokohe  (kō'-kŏ-kō'-he),  n.",A friendship arising from a form of sodomy.
"Kokokohe  (kō'-kŏ-kō'-he),  v.",To commit a form of sodomy.
"Kokole  (kŏ'-kō'-le),  n.",Any food crop stinted with weeds or drought.
Kokole  (ko-ko'-le):,"a weed stunted taro. Cape, Waimea, Kauai."
"Kokolo  (kŏ'-kō'-lo),  v.","[Ko and kolo, to creep, to stoop.]<br>1. To go on the hands and knees; to crawl.<br>2. To walk with the back bent, as a humpbacked person.<br>3. To creep in growing, as a vine."
"Kokomo  (kŏ'-kō'-mo),  adj.",1. Sinking; entering in.<br>2. Full to the limit; full to the verge of sinking.
"Kokomo  (kŏ'-kō'-mo),  n.",A sinking; a going into or under; a going down from overloading; Ua kokomo o A no ke kaumaha o Kona ai i ke eke kala.
"Kokoni  (kŏ'-kō'-ni),  n.","Twitching, jerking, throbbing of the muscles."
"Kokoni  (kŏ'-kō'-ni),  v.","1. To throb; to beat, as the pulse.<br>2. To be in pain; to suffer distress: e kokoni ka aha ia ia hea o Lono.<br>3. To suffer pain accompanied with twitching of the muscles. See koni."
"Kokonoie  (kŏ'-kō'-nŏ-i'e),  v.",To grow strong; to become strong following a period of weakness.
kokoo,"n., A co-mate; a companion. (With a numeral suffix the word defines the number of persons associated.)<br> Papa helu loli"
kokooha,"n., Same as koloaha, a variety of potato.<br> Nā Lepili <br> Tags: flora ʻuala <br> Papa helu loli"
"Kokoohia  (kŏ'-ko'o-hī'-a),  adv.","How many? Asked in reference to the number of persons or things together. See ehia, adv."
kokookolu,"n., Three together.<br> Papa helu loli"
kokoolua,"1. n., A second staff; hence,<br>2. n., A second; an assistant; a helper; a companion; a union of two.<br>3. n., Two-fold; two together; two persons in concord.<br> Papa helu loli"
"Kokopuna  (kō'-kŏ-pū'-na),  n.",Menstrual blood of a virgin.
"Kokowe  (kō-kō'-we),  v.",To run swiftly; to be light; to pass along rapidly. E kokowe ana kau hele i hea?
kokuli,"n., Ear wax.<br> Papa helu loli"
kola,"1. adj., Hard; rigid.<br>2. adj., Unripe; said of any fruit which can not be ripened.<br> Papa helu loli"
kola,"1. n., The tail feathers of a cock.<br>2. n., Sexual excitement.<br>3. n., A wedge; a cleat.<br> Papa helu loli"
kola,"1. v., To be spread out; to grow; to be enlarged; to be thick together; to extend beyond, as the tail of a cock.<br>2. v., To be excited, as the animal passions.<br> Papa helu loli"
"Kolane  (kō-lā'-ne),  n.",Same as konane.
"Kolani  (kō-lă'-ni),  n.",A kind of hula: he kolani kekahi hula. A kind of dance where the dancers indulge in extraordinary gyrations.
kole,"1. adj., Raw, as meat not fully cooked.<br>2. adj., Inflamed; red, as an inflamed wound.<br>3. adj., Used proverbially, as you are denied; you are nothing, as in the sentence kolekole kou maka, that is, the corner of your eye is red or pulu; down! you see that you are up a stump. See also kolekolemaka. Equivalent to ""nothing doing.""<br> Nā Lepili <br> Tags: health metaphors <br> Papa helu loli"
kole,"1. n., Redness; the being red, as raw flesh.<br> Papa helu loli"
kole,"n., A brown fish about eight to ten inches long. It takes its name from the redness of its eyes.<br> Nā Lepili <br> Tags: fauna fish <br> Papa helu loli"
kole,"1. v., To be red, like raw meat.<br>2. v., To be inflamed, as the eyes; as a wound.<br>3. v., To be raw, as flesh with the skin off.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
Kole,"red. Mountain, Hamakua, Hawaii.<br> Nā Lepili <br> Tags: geography Hawaiʻi <br> Papa helu loli"
kolea,"1. n., A stepfather or stepmother.<br>2. n., A parent-in-law; a father-in-law, makuakane kolea, or a mother-in-law, makuawahine kolea: he kane hou na ka makuahine, he wahine hou na ka makuakane.<br>2. n., The Pacific golden plover (Charadrius fulvus); a migratory bird which makes its appearance about the end of August and leaves again early in May. A popular game bird.<br> Nā Lepili <br> Tags: family fauna birds <br> Papa helu loli"
kolea,"n., A tree fifteen to twenty feet high, of the genus Suttonia.<br> Nā Lepili <br> Tags: flora trees <br> Papa helu loli"
kolea,"1. v., To make a friend of one; to form a friendship quickly and without object: e hoomakamaka wale aku no; to be on very friendly terms with one for the present.<br>2. v., To seek relationship; to look for evidence of kinship.<br> Nā Lepili <br> Tags: family <br> Papa helu loli"
Kolea,"plover. Land section, Koolau, Maui.<br> Nā Lepili <br> Tags: geography Maui <br> Papa helu loli"
kolealea,"[Ko and lealea, to please.]<br>1. n., The action of hushing or stilling children when they cry.<br>2. n., A giving up to natural gratifications.<br> Papa helu loli"
kolekole,"adj., Reddish; raw, as meat; red; flushed with red.<br> Papa helu loli"
kolekole,"n., Red earth; red clay found in different places; he alaea, he lepo ulaula.<br> Papa helu loli"
kolekole,"v., [Redupl. of kole, to be red.] To be raw; not cooked, as meat.<br> Papa helu loli"
Kolekole,"red earth. Mountain, Koolau, Molokai.<br> Nā Lepili <br> Tags: geography Molokaʻi <br> Papa helu loli"
"Kolekolea  (kŏ'-lĕ-kŏ'-lē-a),  n.",Same as moano.
"Kolekolea  (kŏ'-lĕ-kŏ'-lē'-a),  n.",Another name for the kahuli.
"Koli  (kŏ'-li),  n.",A meteor.<br>KOL 308 KOL
"Koli  (kŏ'-l&&#35;299'),  n.",1. The castor-oil plant.<br>2. The castor bean. Syn: Kaapeha.
"Koli  (kō'-li),  v.","1. To pare; to shave off little by little; to whittle: e koli i ke oho, to shave or cut the hair; e koli i ke kukui, to trim, the lamp; e koli i ke kila, to shave off with a chisel.<br>2. To sharpen, as a pen with a knife; to trim off the outside, as the fringe of a cloth."
"Kolii  (kŏ'-li'i),  n.","[Kolii, to be greasy.] The oil of the castor-oil plant."
"Kolii  (kŏ'-li'i),  v.","1. To spread and disappear; to be diffused, as oil dropped on water; to vanish gradually.<br>2. To be greasy."
"Kolikoli  (kŏ'-lĭ-kŏ'-li),  v.",To cut off frequently; to cut off; to cut short; to trim.
"Kolikoliko  (kō'-lĭ'-kŏ-lī'-ko),  v.",1. To swell out; to enlarge.<br>2. To be fat.<br>3. To have the appearance of grease floating on the surface of water. See likoliko.
"Kolili  (kŏ-lī'-li),  n.",Same as koolili.
"Kolili  (kŏ'-lī'-li),  v.","1. To drop or leak out.<br>2. To rush out, as pent up water; to flow swiftly, as water from a deep cistern.<br>3. To flutter, as a flag in the wind; to wave, as a flag in one's hand: e hookolili ana i ka welau o ka maile.—Laieik. p. 120."
"Koliliu  (kō'-lī'-li'u),  adj.","Dimly seen, as fine print by a person of defective vision: ka ia ano koliliu, ka hele ana e ka lani. See poliuliu."
koliuliu,"adj., Far off; indistinct; very remote.<br> Papa helu loli"
"Koliuliu  (kō'-li'u-li'u),  n.","1. An indistinct sound heard from afar.<br>2. A whisper from some other world.<br>3. Something from afar: inu wai koliuliu o Hilo.<br>4. Something seen afar off, as a person, but so far as not to distinguish anything particularly."
koliuliu,"v., To be not clear on account of remoteness or obstruction of vision or hearing.<br> Papa helu loli"
kolo,"1. v., To creep on all fours, as an infaat.<br>2. v., To crawl, as a worm.<br>3. v., To grope, as a blind man.<br>4. v., To crouch.<br>5. v., To stoop, as an inferior to a superior.<br>6. v., To creep or crouch clandestinely; to move secretly.<br>7. v., To grow or run, as a lateral branch of a vine.<br>8. v., To creep, run or penetrate, as the fine roots of a tree or plant into the earth: kolo lea ke aa malalo, to take root downward.<br>9. v., To pull; to drag along. Syn: Koko and kauo.<br> Papa helu loli"
Kolo,"to creep. Land section, South Kona, Hawaii.<br> Nā Lepili <br> Tags: geography Hawaiʻi <br> Papa helu loli"
"Koloa  (kŏ'-lō'-a),  n.","A duck; specifically, a muscovy duck.<br>2. [Literally, long cane.] Name of a long cane fashioned like a shepherd's crook and used as a weapon to assail or defend. This long cane is said to have given a name to a district on Kauai."
"Koloa  (kō'-lō'-a),  n.",A district on the island of Kauai.
Koloa  (ko'-loă):,wild duck. Village. Kauai.
"Koloapuupuu (kō'-lŏ-ā'-pu'u-pu'u), n.",A wind usually accompanied with rain and common in Waimea on the island of Hawaii.
"Koloau  (kō'-lŏ-ă'u),  v.",1. To be stretched out; to be thin and long.<br>2. To stretch out one's self.
"Kolokio  (kŏ'-lŏ-kī'-o),  n.","Bird catchers; persons who caught birds with a long rod and bird-lime: kolokio manu o Kaile ka uka nahele o Laa, the bird catchers of Laa (Olaa) and Kaile."
kolokolo,"1. n., The loud rumbling at the close of a peal of thunder.<br>2. n., Word used in calling domestic animals.<br> Nā Lepili <br> Tags: onomatopoeia <br> Papa helu loli"
kolokolo,"1. v., To seek evidence of; to look for proof.<br>2. v., To examine facts, incidents, etc., that lead to the substantiation of any truth.<br>3. v., To crawl toward another person in order to give an account of yourself.<br>4. v., To gobble, as a turkey.<br>5. v., To call, applied to beasts or birds.<br>6. v., To be vexed; to be irritated.<br> Nā Lepili <br> Tags: onomatopoeia <br> Papa helu loli"
Kolokolo,"loud rumbling. Sea cavern, Lanai.<br> Nā Lepili <br> Tags: geography Lānaʻi <br> Papa helu loli"
"Kolokolohai  (kō'-lŏ-kō'-lŏ-ha'i),  n.",A chief or a common person whose character is respected for probity and virtuous conduct; a term of respect: nona ka lala kau kolokolohai.
"Kolokolokio (kŏ'-lŏ-kŏ'-lŏ-kī'-o), n.","1. A calling of birds by imitating their notes.<br>2. Bird-catchers, well known in the past throughout the districts of Puna, Hamakua and Kohala on the island of Hawaii."
"Kolokolonahe (kō'-lŏ-kō'-lŏ-nă'-he), adj.",Euphonious form of kolonahe. See kolonahe.
"Kolokolonahe (kō-lŏ-kō'-lŏ-nă'-he), n.","Euphonious form of kolonahe, which see."
"Kololio  (kŏ'-lŏ-lī'-o),  n.",Rapid movement of wind or water around or between barriers.
kololu,"1. adj., Soft; tender; not hard or firm, said of a new born child or new growth of bone.<br>2. adj., Easily impressed, readily influenced one way or another.<br> Nā Lepili <br> Tags: health <br> Papa helu loli"
kolona,"n., (Eng.) A colon (:).<br> Papa helu loli"
"Kolonahe  (kō'-lŏ-nă'-he),  adj.","Gentle; mild; peaceful; blowing softly; fanning, as a gentle breeze."
"Kolonahe  (kō'-lŏ-nă'-he),  n.","[Kolo, draw or pull, and nahe, gently.] A gentle, pleasant breeze: he makani e aniani mai ana."
"Kolopu  (kŏ'-lŏ-pū'),  adj.",Full; well fed; well proportioned throughout; full fleshed.
"Kolopua  (kŏ'-lo-pū'-a),  adj.","Sweet, said of one's breath; fragrant.<br>Ua hala kuu lehua ala KookoolauI ka nae kolopua."
"Kolopupu  (kŏ'-lŏ-pŭ'-pū'),  adj.","[Kolo, to crawl, and pupu, doubled.] Old; lean; withered, as a very aged person."
"Kolopupu  (kō'-lŏ-pŭ'-pū'),  n.",1. An aged infirm person.<br>2. An advanced stage of old and infirm age.
Kolowalu  (ko'lo-wă'lu):,"a beneficent law of Kualii. Land section, Oahu."
"Kolu  (kō'-lu),  adj.","The simple form for the number three; with the article, ke kolu, the third. The common forms are akolu and ekolu."
"Kolu  (kŏ-lū'),  n.",(Eng.) Glue: e like me he kolu la ka linalina; like glue is the adhesiveness.
"Koluilui  (kō'-lū'ĭ-lū'-i),  n.",Continued ringing sounds in the ear.
"Kolulu  (kō'-lū'-lu),  v.","1. To be or to act as a guard or defense.<br>2. To parry off; to defend from evil: e paku, e alai. Syn: Palulu."
"Koma  (kō'-ma),  n.",(Eng.) A comma.
"Kome  (kō'-me),  n.","(Heb.) Bulrushes: he waa kome, a bulrush canoe."
"Kome  (kō'-me),  v.",Same as komi.<br>KOM 310 KON
komi,"1. v., To press together; to bear down; to press down into a small space.<br>2. v., To rub down smooth, as ruffled tapa; to rub or press, as a folded paper: i ka hau komi o ke kakahiaka. Syn: Kaomi and kowi.<br> Papa helu loli"
"Komikomi  (kŏ'-mi-kŏ'-mi),  adj.",Put away; secreted; stolen.
"Komikomi  (kŏ'-mĭ-kŏ'-mi),  v.",1. To press; to make smooth.<br>2. To belittle or to attend to trifles in dealing.<br>3. To be stingy; to be close; to urge for the last mite; to lay aside secretly. See komekome.
komo,"adj., That which relates to putting in, filling or inserting.<br> Papa helu loli"
komo,"1. n., The name of anything that enters; a tenon.<br>2. n., Anything that is entered, as a finger-ring; a thimble, etc.<br>3. n., The filling up of any empty space; ka piha o ka mea hakahaka.<br> Papa helu loli"
komo,"1. v., To enter; to go into.<br>2. v., To be loaded to the proper limit, said of a canoe; to be freighted: Ua komo ka waa.<br>3. v., To dress; to attire.<br> Papa helu loli"
"Komokomo  (kō'-mŏ-kō'-mo),  n.","1. The act of fitting a garment to a person until it fits well.<br>2. A disease, epilepsy. A demoniacal possession perhaps.<br>3. A game that resembles boxing."
"Komokomo  (kō'-mŏ-kō'-mo),  v.","To play the game of komokomo, to strike with the fists; to box."
kona,"1. n., South (opposite of koʻolau, which is north).<br>2. n., The southwest wind; also the south wind.<br>3. n., The rain accompanying a south wind: He ua kona, he ua nui loa ia; a kona rain is a very great rain.<br>4. n., The south or southwest sides of the Hawaiian islands.<br> Nā Lepili <br> Tags: winds wind <br> Papa helu loli"
Kona,leeward. Name applied to the leeward districts in the Hawaiian islands.<br> Nā Lepili <br> Tags: geography <br> Papa helu loli
kona,"1. v., To be ugly, to be rigid; to be obdurate; to be unyielding.<br>2. v., To be violently against; to be strongly opposed to.<br>3. v., To have contempt for; to despise.<br>4. v., To disregard.<br> Papa helu loli"
kona,"pronoun, His, hers, or its.<br> Nā Lepili <br> Tags: grammar <br> Papa helu loli"
Kona,"1. adj., Fierce; angry; blustering, violent.<br>2. adj., Brusque.<br> Papa helu loli"
"Konahau  (kō'-nā-hă'u),  v.","1. To be cool, as the atmosphere; as an airy room.<br>2. To be very cold."
"Konahau  (kō'-nā'-hā'u),  v.","1. To be fat, as an animal. Syn: Konahua.<br>2. To be greasy."
"Konahua  (kō'-nā'-hū'-a),  adj.","Fat; fleshy, as a man or an animal."
"Konahua  (kō'-nā'-hŭ-a),  n.","1. The inner fat of animals.<br>2. The fat of hogs, etc.<br>3. A kidney.<br>KON 311 KON"
konakona,"adj., Undesirable; contemptible.<br> Papa helu loli"
konakona,"adj., Strong; not easily tired.<br> Papa helu loli"
konakona,"n., Dislike; disregard; contempt.<br> Papa helu loli"
konakona,"1. v., To be undesired; not to be liked.<br>2. v., To be despicable; to be contemptible.<br> Papa helu loli"
konakona,"1. v., To be rough; to be uneven.<br>2. v., To be exceedingly strong.<br> Papa helu loli"
"Konaku  (kō'-nă-kū'),  n.",A heavy rain which falls in large drops and is accompanied by a strong south or southwest wind: He kona hili maia ke konaku; A banana thrashing Kona is the Konaku. See kona.
"Konale  (kŏ'-nă'-le),  adj.",1. Bright; clear; unobscured.<br>2. White.<br>3. Quiet; still: Aiai e like me ka mahina i ka po malie loa; he mahina konane konale; bright like the moon on a very quiet night.
"Konalelewa  (kō'-nă-lĕ'-lē'-wa),  n.","A variety of the aawa fish, also called awa uleholu and ea and konalewalewa. See aawa."
"Konane  (kō'-nă'-ne),  adj.","Bright; clear; unobscured; white: na po mahina konane, bright moonlight nights.—Laieik. p. 181."
"Konane  (kō'-nă'-ne),  n.","A game resembling checkers; a kind of punipeke: he mea hana lealea e like me ka punipeke. The stones are placed in black and white squares. A player removes one stone and the other jumps, as in checkers: ua lilo oe ia'u ke konaneia; you are mine by the game konane.—Laieik. p. 59."
"Kone  (kō'-ne),  n.",(Eng.) A cony; a species of hare.
"Koneka  (kō-nĕ'-ka),  n.",A cornet.
"Konekonea  (kō'-nĕ-kŏ'-nē'-a),  adj.","1. Restored; recovered again from sickness.<br>2. Shaven, as the head.<br>3. Bald."
"Konekonea  (kō'-nĕ-kŏ'-nē'-a),  v.","1. To be shaved smooth, as the head.<br>2. To be bald or smooth, as the forehead.<br>3. To be hard and dry.<br>4. To be strong, as a well person.<br>5. To be restored from sickness; to be recovered from disease."
konene,"1. v., To grow strong; to recover health gradually after a period of illness.<br>2. v., To move the iliili, or small stones, used in the game of konane.<br>3. v., To be very hard and dry.<br> Papa helu loli"
"Koni  (kō'-ni),  adj.",Beating; throbbing; painful.
"Koni  (kō'-ni),  n.","1. The beating or throbbing of the pulse or heart. Syn: Api.<br>2. The thumping, as on a melon to try its ripeness.<br>3. A trial of strength or ability: makemake na kamalii i ka hele no ke koni o ka wawae.<br>4. Eager wish, to do, obtain or enjoy."
"Koni  (kō'-ni),  v.","1. To try; to taste; to test by tasting.<br>2. To try, as one's constancy or affection.<br>3. To throb, as the pulse; to be in pain of body or mind; to be jealous; to suffer from apprehension or fear.<br>4. To try the quality of a thing by experiment: hookoni hele aku la lakou i kahi e ono ai ka wai; they went along tasting till they found sweet water."
"Konia  (kŏ'-nĭ'-ā'),  adj.",Disobedient; perverse; unyielding.
"Konikoni  (kō'-nĭ-kō'-ni),  adj.",1. Feeling deeply; ardent.<br>2. Active; busy: he aloha huihui konikoni ana iloko o'u.
"Konikoni  (kō'-nĭ-kō'-ni),  v.","1. To nibble, as little fishes nibble at a baited hook.<br>2. To twitch."
"Konini  (kŏ'-nī'-ni),  adj.",Convalescent; getting well from sickness.
"Konini  (kŏ'-nĭ'-ni),  v.","1. To revive after fainting.<br>2. To be convalescent.<br>3. To grow up, as a plant; to spring up, as a shoot, after a period of wilting."
koniniu,"n., Dizziness which results from rotary motion.<br> Papa helu loli"
kono,"1. v., To solicit; to invite; to persuade; to ask.<br>2. v., To notify to come or do.<br>3. v., To cite.<br> Papa helu loli"
konohiki,"1. n., The head man of an ahupuaa, a land division.<br>2. n., A person who has charge of a land with others under him: o ka mea ai aina, he konohiki ia; the one who occupies land (under a chief) is a konohiki.<br>3. n., An agent who managed the chief's lands.<br> Papa helu loli"
Konohiki,"head man of a land division. Stream, Kawaihau, Kauai.<br> Nā Lepili <br> Tags: geography Kauaʻi <br> Papa helu loli"
"Konokono  (kŏ'-nŏ-kō'-no),  v.","[Freq. of kono, to invite.]<br>1. To invite.<br>2. To urge on or stir up to action; to incite."
konu,"a suffix used with waena, middle. The center; the central point; the middle. See waenakonu. (Konu is used to render waena more emphatic and definite, as the middle point: the very center of a place or thing. Alone it conveys no meaning.)<br> Nā Lepili <br> Tags: grammar <br> Papa helu loli"
"Konuwaena  (kō'-nū-wāe'-na),  n.",Same as waenakonu.
koo,"1. n., A vacant place in a crowd: Eia no kahi koo iki; here is a little vacant space.<br>2. n., Leisure; unoccupied time. Aohe ana wahi koo iki o ka la; he has no leisure during the day.<br> Papa helu loli"
koo,"1. v., To loosen; to slacken.<br>2. v., To be separated; to be loose.<br> Papa helu loli"
koo,"1. v., To support; to establish; to brace oneself.<br>2. v., To prop up anything likely to fall.<br>3. v., To lay on in folds, as in pleating a dress.<br> Papa helu loli"
koo,"1. n., A prop; a brace for holding anything up.<br>2. n., The sprit of a canoe's sail.<br>3. n., A pole used to impel a canoe.<br>4. n., A doubling; ehia koo?<br> Papa helu loli"
koo,"adv., Equivalent to fold, as how many fold? Koolua, two-fold; kokookolu, three-fold; koowalu or kowalu, eight-fold, etc.<br> Papa helu loli"
Kooka  (ko'o-ka):,"swinging staff Land section, Lahaina, Maui."
"Kookoo  (ko'o-ko'o),  n.","1. A staff; a cane for supporting a weak person; a rod: kookoo hao, an iron rod; a shepherd's crook.<br>2. Fig. A stay; a supporter; a staff, that is, means of livelihood."
"Kookoolau  (ko'o-ko'o-la'u),  n.","A class of small plants of the genus Campylotheca employed as remedies, sometimes called the Hawaiian tea plant. Syn: Kokolau."
"Kookoolua  (ko'o-ko'o-lū'a),  n.",Same as kokoolua which is a more correct form.
"Kooku  (ko'o-kū'),  n.",1. The slope on the side of a mountain or hill.<br>2. A road or path leading up hill. See piina.
"Kooku  (ko'o-kū'),  v.","To swell; to enlarge; to puff up, as a ruffle."
Koʻolau,"1. n., North.<br>2. n., General name of lands or districts on the north side of the Hawaiian islands.<br> Nā Lepili <br> Tags: geography <br> Papa helu loli"
Koʻolau,windward side. Name applied to windward districts in the Hawaiian islands.<br> Nā Lepili <br> Tags: geography <br> Papa helu loli
Koolauloa  (ko'o-lău-lo'a):,"long Koolau. District, Oahu."
"Koolua  (ko'o-lū'-a),  v.",1. To be in pairs.<br>2. To go in pairs: E koolua aku oukou a pau; You all go forth in pairs.<br>3. A canoe which can carry no more than two persons.
"Koomoomo  (kō'-ō'-mŏ-ō'-mo),  n.",[Mod.] Candy.
"Koona  (kō'-ō'-na),  n.",A remnant; the remainder of water in a calabash. Syn: Koena.
"Koonei  (kō'ŏ-ne'i),  n.","[Ko, of or belonging to, and onei, of here or of this place.] Adv. noun. That which belongs to a place: koonei kanaka; people of this place; koonei kauhale, houses of this region.<br>KOO 313 KOU"
"Koou  (kŏ'o-ū'),  adj.","Wet with water; cold; damp; chilly from moist clothes; moist, also, as mats, house, etc. Syn: Kou."
"Kopa  (kō'-pa),  n.","1. A shrub (Cyathodes tameiameiae) the fruit of which is made into beads. Known also as pukeawe or puakeawe, maiele and on Lanai, as kawau. See pukeawe.<br>2. [Eng.] Soap; kula kopa lole, the fuller's field."
"Kope  (kŏ'-pe),  n.","1. A shovel; a spade; a scoop for lading flour.<br>2. General name of any utensil used to gather, take up, throw, scrape, as shovel, hoe, rake, scoop, etc."
"Kope  (kō'-pe),  n.",(Mod.)<br>1. Coffee.<br>2. The coffee plant; the berry of the coffee tree.
"Kope  (kŏ'-pe),  v.","1. To shovel, as dirt.<br>2. To paw; to scratch.<br>3. To defend from; to parry, as a blow; to turn aside from."
"Kopekope  (kō'-pĕ-kō'-pe),  adj.",1. Morose; silent; taciturn; ill-natured. Syn: Opukopekope.<br>2. Avaricious.
"Kopela  (kō'-pĕ'-lā'),  n.",1. The sun-dried berry of the coffee plant; cured coffee.
"Kopena  (kō'-pē'-na),  n.",Scorpion.
"Kopi  (kō'-pi),  v.","To salt, as fish or meat; to sprinkle on salt; to preserve in salt. Syn: Kapi."
kopiko,"1. n., A kind of grass. Syn: Opiko.<br>2. n., A small tree fifteen to twenty feet high belonging to the genus Straussia. The timber is used for kuas, blocks in making tapa; it is also used for fuel.<br> Nā Lepili <br> Tags: flora trees <br> Papa helu loli"
"Kopili  (kō'-pī'-li),  n.",1. Gifts presented to a child on its birthday.<br>2. A small white tapa put. over the gods and altar while prayer was said. Syn: Oloa.<br>3. Thin transparent tapa made from fragments or waste matter of the wauke bark.
Kopili  (ko'-pili):,"gift at child's birth. Land section, Lahaina, Maui."
"Kopina  (kō'-pī'-na),  n.",(Eng.) A coping on the top of a building.
