word,definition
hoʻonoho,To appoint; to situate; to possess; to inhabit.
hoʻopaʻapaʻa,To contest.
hoʻopae,"To build up an embankment, row, cluster (PE)."
hoʻopaʻi,Complaint; penalty; fine; punishment.
hoʻopālau,To cause perjury.; to induce or incite to the wilful violation of an oath (AP).
hoʻopale,To be or act the defendant in court (AP).
hoʻopaneʻe,Delay; adjourn.
hoʻopanoa,"To cause to be dry, hard, and rocky - as a barren place (AP)."
hoʻopau,To dissolve; to discontinue; annul; discharge.
hoʻopiʻi,1. To accuse before a court of justice; to appeal to or for (AP). 2. To sue; lawsuit; court case; petition (PE).
hoʻopiʻina,"1. Literally a going up; to ascend a hill; a path or road leading upward (AP). Also, pi ʻina (SAM) (DM)."
hoʻopiʻipiʻi,To cause to flow upward - as water out of a spring (AP).
hoʻoponopono,"1. To manage or administer property. Jarrett v. Manini, 2 Haw. 667, 674 (1863). 2. Settle; manage, control, adjust. 3. To put in order; to relocate; to correct what is erroneous (AP)."
hoʻopuaʻi,"To flow or gush out of a natural reservoir, as well or spring (AP)."
hoʻopuka,"1. To acquit, as a defendant in court (PE). 2. To issue, as a permit (PE). 3. To publish - as a newspaper (AP)."
hoʻopulu,To irrigate; to moisten (AP).
hoʻopunipuni,Defraud.
hoʻouku,To impose a fine or tax (AP).
hoʻoweliweli,To threaten.
hope,"1. Factor, agent, trustee, attorney, or otherwise. Keauhulihia v. Puahiki, 4 Haw. 279, 281 (1880). 2. A substitute; one who engages to answer or act for another (AP). 3. A legal surety; bondsman (AP). 4. Representative. 5. Successor (HRH). 6. Deputy. 7. Agent."
hopena,Outcome; conclusion; result.
hou,Present; current; new; fresh; recent.
huʻa,"Suburb, boundary (PE)."
hui ʻia,"Incorporated, united, joined (PE)."
hui kahi,In accord and agreement (PE).
hui kālepa,"Trading company, mercantile firm (PE)."
huina,"1. The point where two lines meet, an angle; the place where two roads meet; a corner, as of a house, fence, etc (AP). 2. Total. 3. Angle."
huina alanui,"Crossroads, street corner (PE)."
huinahā,Square.
huina hā kaulike,"See, huinahā like (PE)."
huinahā like,Sum total; square (PE).
huina koho,"Purchase price, as at an auction (PE)."
huina kūpono,A right angle (AP).
huli,"1. To examine thoroughly; to study; to investigate (AP). 2. To seek, to search for (AP). 3. Search."
hulilau,"Border, boundary (PE)."
hūlili,"1. A ladder or bridge (AP). 2. Ladder, bridge, trestle, to scale a cliff or cross a gully; a steep trail (PE)."
huna wailele,"See, wai puhia (SMK)."
i.,i. To; on; at; in (PE).
iā,1. Unto. 2. One yard (three feet); a standard English measure of length (AP).
ihiakala,"See, holomoku (SMK)."
ihona,An area along a path where it descends (SAM) (SMK) (DM).
iho wai,"Descent of water, as a stream (PE)."
īkā,"1. Sides of a taro patch (PE). Also, kuāuna (ESH). 2. Term used for boundaries marked along edge of a plot where grass and weeds were thrown out (ESH)."
i kai,"Towards the sea. In re Application of Territory to Register and Confirm Title at Kakaako, 30 Haw. 666, 669 (1928)."
ikāna wai,"1. Bank of a stream (PE). Also, kapana wai (SMK)."
ʻike,"1. Knowledge; instruction; understanding; to see, to perceive mentally, to know, to understand (AP). 2. Recognize."
ʻike maka,"1. Eyewitness, witness as to a will; to see or witness personally (PE). 2. Witness (HRH). 3. An eye-witness; a witness; to see with the eyes; to know by sight (AP)."
ʻike pono,Positive knowledge.
ʻilamuku,Sheriff; Marshall.
ili,"1. “Also the word ʻdescend’ (ili) in the devise over is not used in the sense of ʻdescend by law’ but in the sense of ʻpass’ or ʻgo’ by will.” Hemen v. Kamakaia, 10 Haw. 547, 554 (1896). 2. “Usually meaning go as an inheritance and translated by the parties as ʻdescend’.” Simerson v. Simerson, 20 Haw. 57, 66 (1910). 3. “Meaning ʻgo’.” Simerson v.<br>Simerson, 20 Haw. 57, 68 (1910) (Perry, J., dissenting). 4. Inherit. 5. Inheritance; to inherit (PE). 6. The descent of property to the heir of the last holder; an inheritance; to inherit (AP). Also, hōʻili."
ʻili,"1. “An ili has been interpreted to mean a land section, next in importance to ahupuaa and usually a subdivision of an ahupuaa.” McBryde Sugar Co. v. Robinson, 54 Haw. 174, 177, n.l (1973) (citation omitted); (PE). 2. “Within the ahupuaa were a number of subdivisions, each of which was called an ili.” Territory v. Bishop Trust Co., Ltd., 41 Haw. 358, 361 (1956). 3. “There are two kinds of ilis. One, the ili of the ahupuaa, a mere subdivision of the ahupuaa for the convenience of the chief holding the ahupuaa, as for instance, the ilis of Lihue and Waimanalo, in the ahupuaa of Honouliuli. The Konohikis of such iliainas as these brought their revenues to the chief holding the ahupuaa. The other class were the ili kupono (shortened into ili ku) these were independent of the ahupuaa, nor did they pay general tribute to it.” Harris v. Carter, 6 Haw. 195, 206 (1877). 4. “A portion of land similar to an ahupuaa only smaller and usually awarded to a lesser chief (nobility).” State v. Hawaiian Dredging Co., 48 Haw. 152, 162, n.ll (1964). 5. Subdivision of land. In re Application of State to Register and Confirm Title at Moiliili, 49 Haw. 537, 558 (1967). (Richardson, C.J., dissenting.) 6. “The ili of the ahupuaa was a subdivision for the convenience of the chief holding the ahupuaa, alii ai ahupuaa. The konohikis of these divisions were only the agents of the said chief, all the revenues of the land included, going to him, and the said land in Hawaiian parlance, ʻbelonging to the ahupuaa’(CJL). 7. A small district of land, next smaller than an ahupua ʻa. (An ili was not necessarily all of one piece, but might consist of a number of detached lele or “jumps.” The ili of Punahou was of this kind.) (AP). 8. Land area smaller than an ahupuaa; to contain; surface area. 9. The total land area of a certain parcel. 10. Area (PE). 11. Square, as in measurements (PE)."
ili ʻāina,1. To inherit real property (HE) (T) (DM). 2. Land inheritance (PE).
ʻili ʻāina,"1. Land area; an ʻili land division whose chief pays tribute to the chief of the ahupuaʻa of which it is a part, rather than directly to the king (PE). 2. A division of land smaller than an ahupua ʻa; subdivided in turn into mo ʻo ʻāina (AP)."
ʻili honua,Surface of the earth (PE).
ʻili kūpono,"1. “[An ʻili kūpono]. . . Was wholly independent of the ahupuaa within whose outer boundaries it was situated and that it owed no tribute to the konohiki of the ahupuaa and that its konohiki was subservient directly to the king.” Territory v. Gay, 31 Haw. 376, 380-381 (1930). 2. “The lands were distributed in such manner that sometimes ilis physically situated within the outer boundaries of an ahupuaa were held by chiefs who paid no tribute to the chief holding the ahupuaa. These independent ilis were known as ili kuponos, in contradistinction to the ilis of the ahupuaa, which were subdivisions of the ahupuaa for the convenience of the chief holding the ahupuaa The ili kuponos were not considered part of the ahupuaa.” State v. Midkifſ, 49 Haw. 456, 465 (1966). 3. “It was a separate<br>and independent title, and not subservient to the ahupuaa.” Shipman v. Nawahi, 5 Haw. 571, 572 (1886). 4. A nearly independent ʻili land division within an ahupuaa, paying tribute to the ruling chief and not to the chief of the ahupuaʻa. Transfer of the ahupuaa from one chief to another did not include the ʻili kūpono located within its boundaries. Also ʻili kū (PE). 5. “The ili kupono, on the contrary, was nearly independent. The transfer of the ahupuaa to a new chief did not carry with it the transfer of the ili kupono contained within its limits. The chiefs previously holding the ili kupono continued to hold them, whatever the change in the ahupuaa chief, having their own koeles (chief’s patches) worked by their retainers. There was, however, a slight tribute of work due to the ahupuaa chief; sometimes one or two days in the month; sometimes even less, or only certain days in the year.” (CJL)."
ʻili lele,"1. “… The ili [lele] often consisted of several distinct sections of land, one, for instance, on the seashore, another on dry, open land or kula, another in the regularly terraced and watered kalo patch or aina loi district, and another still in the forest, thus again carrying out the equitable division system which we have seen in the ahupuaas. These separate pieces were called lele i.e., ʻjumps’ and were most common on Oahu. Indeed I know of none on the island of Hawaii.” (CJL). 2. Portion of an ʻili land division separated from the main part of the ʻili but considered a part of it. Also lele (PE)."
ʻilima,"1. Area below the ʻāpaʻa lands (HE). 2. Area below the ʻāpaʻa, perhaps on the same vegetation line as the pahe ʻe region (SMK). 3. Area below the ʻāpa ʻa region, an area where ʻilima grows (SAM) (DM). 4. The region on the side of a mountain next below the ʻāpaʻa‚ said to abound with ʻilima (AP). 5. Area where ʻilima plants may grow (PE)."
ilina,"1. Recipient (PE). Also, hoʻoilina, hoʻilina. 2. Heir, inheritance, legacy, estate, heritage, bequest; successor (so used in the official English version of the Constitution of 1852, Article 25). 3. Grave, cemetery, plot in a cemetery (PE)."
ilina wai,Place where a stream goes underground (PE) (AP).
ʻili paʻa,"An ʻili land division complete in one section, as distinguished from an ʻili lele (PE)."
ʻiliwai,Horizontally level (PE).
i loko,"1. Within. John Ii Estate v. Judd, 13 Haw. 319, 321 (1901). 2. In, inside, within (AP). 3. Among."
ʻīniha,Word borrowed from the English word “inch” (PE).
inoa,"Name (PE) (AP). Also, kākau inoa."
i ʻō,iʻo (i ʻō). There; yonder; beyond.
ʻiʻo,Kindred; relatives (AP).
ʻiʻo pono,Blood relative (PE).
ʻiʻo ponoʻī,One’s own relative (PE).
ipuka,Any means or avenue of exit or entrance; a gate (AP).
i uka,Toward the interior of a land; inland (AP).
iwi,"1. Term used for stones thrown up along the side of a moʻo ʻāina, kīhāpai or mala, used to demarcate boundaries (ESH). 2. The iwi stones that mark the boundaries of lands, sometimes a low stone wall; the boundary. Stones or stone wall (AP). 3. Stones or earth ridge marking land boundary (PE). 4. A road path or way (HE) (T). 5. A near kindred; a close relative (AP). 6. Bones. Also, iwi kuamo ʻo (T)."
K.,"K. Abbreviation for Komohana (west, western)."
ka,The; definite article often attached to nouns in early documents.
kaʻa,kaa (ka’a). 1. To roll; to carry out. 2. To pay a debt.
kaʻamehaʻi,An illegitimate child (AP).
kaʻana,To separate into lots for the purpose of allotment; to apportion (AP).
kaʻānaniʻau,Common term on the island of O’ahu for altar ahupuaʻa (CJL).
kaʻaʻokoʻa,"1. Separate; remaining; total; undivided (AP). 2. Entirely paid, as a debt (PE)."
kaʻaowē,A person who owns no land (AP).
kaʻapuni,"Circuit. Also, ʻaha ho ʻokolokolo ka ʻapuni."
kaʻau,Forty.
kaʻe,"1. Brink. Brink or border (AP) (HRH). 2. Brink, border, rim, curb, bank, edge; projecting brow of a cliff (PE)."
kaʻekaʻe,Edge; border; brink (AP).
kaha,"1. Mark (signature). Kapule v. Mokuhiwa, 12 Haw. 15, 16 (1899). 2. To write; a mark (AP). 3. Any area where taro could not be cultivated (ESH). 4. A strip of land along the shore; barren land (AP). Also, kona kaha."
kaha kaupale,Boundary (PE).
kāheka,Natural basin or shallow place on hard pan or rock; artificial basin or shallow pond where salt is evaporated from the salt water of the sea (AP).
kahi,"1. Place (contraction of “ka wahi”). Hayselden v. Wahineaea, 10 Haw. 10, 13 (1895). 2. Land. Kaleiheana v. Keahipaka, 23 Haw. 169, 170 (1916). 3. Approximately, about (PE). 4. Place, location (PE). 5. A place (AP)."
kahonua,The side or bank of a water-course; the bank or footing on the border of a stream (AP).
kahu,"1. “As the head man, he enjoyed the control of tenants who must work at his direction in labors of which he enjoyed a part of the result. While the yield of the land was only what may be called domestic produce, such as poi, pigs, poultry and fish from its ponds or sea-front, the head man would partake of these liberally for his own use, without account. It was a superior position to that of the kanaka who labored on the land. Such a tenant of the land accepted the conditions of yielding to his chief, as an ʻauhau ku i ka wa,’ as much of these products as he pleased to take, and of the chief’s residence on the land, with the burden of entertaining him, for as long as he pleased, and still considered that he had been promoted to a desirable position in life. He would maintain the relation of an affectionate clansman, after the ancient Hawaiian custom, by rendering service, which was reciprocated by his occupancy of<br>the land as the manager of it. Keelikolani v. Manaku, 4 Haw. 263, 267(1880). 2. Superintendent or caretaker Keelikolani v. Manaku, 4 Haw. 263, 264 (1880). 3. Companion servant. Aylett v. Keaweamahi, 8 Haw. 320, 326 (1891). 4. Trustee. Kapiolani Estate v. Thurston, 17 Haw. 312, 315 (1906). 5. Guardian. Kapiolani Estate, Ltd. v. Thurston, 17 Haw. 346, 352 (1906). (Hartwell, J., concurring.) 6. Guardian or caretaker (PE). 7. An honored or upper servant; a keeper; a provider; a guardian or nurse for children (AP)."
kahu hānai,"Guardian that cares, raises and feeds an individual entrusted to him or her."
kahu mālama,"1. Custodian, caretaker (PE). 2. Guardian; guardianship."
kahu waiwai,"Trustee, executor; custodian of wealth or property (PE)."
kai,"1. Sea or salt water. The sea; sea water; a flood (AP). 2. Sea, sea water, area near the sea, seaside, lowlands (PE)."
kaiaulu,A flat elevation on a mountain trail used as a resting spot (AP).
kai hī,"1. Area where sea flows into a loko kai (SMK). 2. Flowing sea, especially one that goes through a sluice gate into fish ponds (PE)."
kaikā,"1. A cultivated piece of ground; on wet land the word designates the borders of taro patches (AP). 2. Cultivated patch; bank of a taro patch (PE). Also, kuāuna and mahinaʻai (ESH)."
kaikaina,"1. The younger of two or more persons of like sex and parentage (AP). 2. Younger sibling or cousin of the same sex of the junior line, whether older or younger (PE)."
kai kohola,"1. A shallow area within a reef where waves come in, but do not rise into breakers (SMK). 2. Shallow sea within the reef, lagoon (PE). 3. Area where the whales swim."
kaikua,Desolate place; region sparsely inhabited (AP).
kai lawaiʻa,Fishing grounds (PE).
kāʻili,1. Seized property (AP). 2. Extortion; to take by force; to take away one’s right.
kaʻi like,To divide equally between a number of persons (AP).
kāʻili wale,Seizure of the property of another (AP).
kai ma ka lae,1. Sea at a point or cape (PE). 2. Area where waves dash against points of land (SMK).
kai puhi lala,"1. Sea with meeting diagonal waves, sea blowing diagonally (PE). Also, kai hāloko (SMK)."
kākaha,1. Strip of barren land near the seashore; shoal (HE). 2. Common name applied to strips of barren land along the seashore (AP).
kākālana,"1. Proclamation (PE). 2. To proclaim throughout a kalana, or district (AP)."
kakapa,"1. Edge, border. 2. A small strip of adjoining land belonging to another; the outside bank of a taro patch (HE) (T). 3. A small strip of land adjoining a larger piece of land belonging to another person; the outside bank of a taro patch (AP)."
kākau,"1. To inscribe. In re Estate of His Majesty Kamehameha IV, 2 Haw. 715, 722-723 (1864). 2. Sign. 3. Recording, registration (HRH). 4. To write, sign (PE). 5. To write; to mark with a pen or pencil; to describe; to mark out; to designate; to divide out into parcels, as land (AP)."
kākau inoa,"1. Sign (HRH). 2. To sign a name; to endorse, sign, signature, registration (PE). Also, hapa pū lima."
kākau ʻōlelo,Secretary
kālā,"Word borrowed from the English word “dollar”; money; sum (PE). Also, kālā."
kālā,"Dollar, money, cash, consideration."
kala,"1. To absolve from a contract; to pardon; to forgive, as a debt; to release one from payment (AP). 2. To publish; to make known by proclamation. Also, kākālana (AP)."
kalāiʻāina,"To manage or direct the affairs of the land, that is, the resources (AP)."
kalāimoku,One who is concerned in managing the affairs of an island (AP).
kālā maoli,Dollars in cash.
kalana,"1. County. 2. Land division smaller than a moku (T). 3. Section smaller in size than a moku. This term, like ʻokana, appears to have been used only on certain islands (DM). 4. Large subsections of an ʻokana (ESH). 5. The name of a division of an island next less than moku, and synonymous with ʻokana in some places (AP). 6. Division of land smaller than a moku or district; county (PE)."
kālawa,"1. The curve of the sea shore (SMK). 2. A place where a bend in the road comes again to a straight line (AP). 3. Curve, as in the road or along a beach, also hālawa (PE)."
kālā waiwai,Dollars in produce or merchandise.
kalena,1. Stretched or spread out. 2. Name applied to several localities.
kālua,"1. Sinkhole, pit (HE) (PE). 2. A path or road leading downhill; a slope; descent (HE) (T). Also, ihona (SAM) (DM) and lua (AP)."
kama,"Pertaining to adoption; made by adoption, name given by women<br>to former husbands by whom they have borne children; children, generally; children adopted into the family of another."
kāmehaʻi,"Illegitimate, in the sense of being unlawfully begotten (AP)."
kāmoku,"1. The cut-off portion of a tract or division of land (HE) (T). 2. “A large tract of forest land in Hamakua, Hawaii, was once cut off from a number of ahupuaas for the use of the whole district, and is called kamoku to this day, becoming at the time of the ’Mahele’ … government land.” (CJL). 3. To break, cut, as land (PE)."
kanaka,"1. People. Oni v. Meek, 2 Haw. 87, 88 (1858). 2. One who had the right and should participate in the disposition of property of an estate. Keelikolani v. Robinson, 2 Haw. 522, 533 (1862). 3. A man; the general name of men, women and children of all classes, in distinction from the alii or chiefs; people in general (AP). 4. Human being, man, person, individual, party, mankind, population; subject, as of a chief; Hawaiian (PE)."
kanaka,Plural of kanaka.
kanaka maoli,Indigenous.
kānāwai,"1. Law. State v. Midkiff, 49 Haw. 456, 475 (1966). 2. “For example, the Hawaiian word ʻkanawai’ denoting law or laws relating originally to regulations regarding water.” Reppun v. Board of Water Supply, 65 Haw. 531, 540 (1982). 3. “(The word ʻkanawai’ now meaning laws originally meant rules relating to water.)” Territory v. Gay, 31 Haw. 376, 403 (1930). 4. “Indeed, the Hawaiian word for law or regulation is Kanawai, a compound of the word wai, meaning water -- a relationship which suggests that many early unwritten laws pertained to the regulation of water rights.” McBryde Sugar Co. v. Robinson, 55 Haw. 260, 270-271 (1973) (Levinson, J., dissenting.) 5. “Since some early laws concerned water (wai) rights, some have suggested that the word kanawai is derived from wai, water. This seems doubtful in view of the many ancient edicts of gods that have no relation to water.” (PE) 6. Law, code, rule, statute, act, regulation, ordinance, decree, edict, legal (PE). 7. A law; an edict; a command of a chief; a legislative enactment; to put under the law; to forbid a thing to be done; to obey a law (AP)."
kāne,"1. Husband. In re Estate of Moehonua, 6 Haw. 338, 341 (1882). 2. The male; a husband (AP). 3. Male, husband, man; brother-in-law of a woman (PE)."
kāne make,Widowed.
kāne manuahi,Common-law husband.
kāne wahine make,Widower (PE).
kānoa,A round spot of land lower than the surrounding land (AP).
kāohi,1. Withhold. 2. Hold back (PE).
kaolo,"Path, trail (PE). Also, ihona (DM)."
kapa,"A bank; a shore; the side of a river, pond or lake; the side of a taro<br>patch; the side of a wood or land; the side of a road. Also, ʻao ʻao (AP)."
kapahaʻi,The limit or boundary of; edge; border (AP).
kapuaʻi,"1. One foot or 12 inches (abbreviated kap.). Nahaolelua v. Kaaahu, 9 Haw. 600, 601 (1894). 2. Foot in measurement (PE). 3. A foot in measure (12 inches) (AP)."
kau,"1. Set; affix; to appear. 2. To put upon; to appear (AP). 3. To set, affix; to enact, impose or pass, as a law; to levy, as a tax; to appear; session of a legislature; term (PE)."
kauhale,"A small cluster of houses; a village; a house or residence of a person; a place where a house has been, or where one is to be (AP). Also, kauwahi."
kauhuhu,Edge of a precipice (HE) (PE) (AP).
kaula,"1. Rope. McBryde Sugar Co. v. Robinson, 55 Haw. 260, 288, 290 (1973). 2. A rope; a strong cord; a string (AP). 3. Chain, as used by surveyors and engineers (PE)."
kaulana ʻōlelo,1. Heir by word-of-mouth rather than by written will; to make a will verbally; a verbal will (PE). 2. The will of a deceased person; the person to whom property is willed or bequeathed; an heir; a devisee; hoʻoilina; kauoha (AP).
kaulike,"1. Equality, justice; to balance evenly (PE). 2. Justice (AP)."
kaumoʻo,"To designate the limits of a mo ʻo ʻāina, a small division of land (AP)."
kaupale,A boundary line between two lands (AP).
kaupalena,To mark a border or boundary.
kauwahi,"Places; sites. Also, kauhale."
kāwahawaha,"1. See, lehulehu (SMK). 2. Reduplication of kāwaha, gap (PE)."
ke,1. The definitive article - often joined to a word. 2. If; when.
kea,Word borrowed from the English word “share.”
keʻa,To hinder; to object to; to put across so as to intercept (AP).
keʻakeʻa,"1. To object or interfere. Wailuku Sugar Co. v. Hale, 10 Haw. 475 (1898). 2. To hinder; to object; to prohibit; to resist (AP). 3. To object, prevent, oppose; disputed (PE). 4. To block; circumvent. 5. Object; refuse; dispute."
keʻena kākau kope,Recording or Recorder’s office (Bureau of Conveyances) (PE).
Keʻena Kope,Recording office (Bureau of Conveyances) (PE).
keiki,"1. “The word keiki -- as the word aloha has several English meanings and its meaning in any particular instance depends on the context in which it is used. In the context of the corpus provision in the will, keiki is susceptible of two meanings,<br>to wit, ʻchildren’ and ʻa descendant of any generation’.” In re Trust Estate of Kanoa, 47 Haw. 610, 621-622 (1964) (citations omitted). 2. “The natives very frequently used the word keiki discriminately to signify a child, or a nephew, or any one who stands in that relation to them, either by adoption, or intermarriage, or by the Aikane system, (bosom friend)…” Kalakaua v. Parke, 8 Haw. 620, 621 (1878). 3. “Own or blood issue of the named initial income takers to the exclusion of collateral heirs and adopted children.” In re Trust Estate of Kanoa, 47 Haw. 610, 623 (1964). 4. “May mean son or nephew.” Kahoohuli v. Hamauku, 8 Haw. 50, 51 (1890). 5. Child or nephew. Keelikolani v. Manaku, 4 Haw, 263, 264 (1880). 6. Child. Kahula v. Kanewanui, 17 Haw. 466, 476 (1906). 7. Offspring (HRH). 8. Child, offspring, descendant, progeny, boy, youngster, son, nephew (PE). 9. Off-spring; a child; a descendant; an infant (AP)."
keiki hanauna,Nephew or niece (PE).
keiki manuahi,Illegitimate child.
keiki papa,"A resident; a descendant; a native-born as distinguished from kanaka, or malihini (AP)."
kekakia,"Stadia. A term that was used in square measurement when surveying was first taught in Lahainaluna in 1843. Literally, “stadia” means a lineal measure of varying links according to the standard adopted by the countries using it; 1 square stadia equals 10 acres. Also, setadia."
kekakia,"1. Furlong (HRH). 2. League, three miles (HRH)."
Kekemapa,The month of December
kelikoli,Territory (PE).
kepa,Contract labor.
kiʻekiʻena,"1. Height, altitude, elevation, rise, tableland, bluff (PE). 2. A tableland (AP). Also, āhua (SMK)."
kīhāpai,"1. A land division smaller than a paukū, usually a cultivated patch, garden, orchard, field or even small farm; dry land areas with intervening ridges (HE) (DM). 2. A land division smaller than a paukū not used for wetland taro, and for exclusive use of the native tenant (ESH). 3. A small division of land just below a paukū in size; a cultivated patch of ground, a garden, a potato patch, a field, a small farm, etc., belonging to the people as distinguished from the chiefs, which was called kōʻele (AP). 4. Small land division, smaller than a paukū; cultivated patch, garden, orchard, field, small farm (PE)."
kihi,"1. Comer. Hong Kim v. Hapai, 12 Haw. 185, 187 (1899). 2. The outside comer; the apex of an angle; the border of a land or country (AP). 3. Outside comer; apex of an angle (PE). 4. Border of land (T). 5. Edge, outside, tip point."
kiʻi,"1. To gather items, McBryde Sugar Co. v. Robinson, 55 Haw. 260, 288, 290 (1973). 2. To fetch, get, procure, send for, go after, summon (PE). 3. To go after a thing; to send for a person or thing; to take from another (AP). 4. A picture (AP). 5. Map; diagram."
kikanē,"1. Dray (i.e., a strong low cart or wagon without sides used to haul goods). 2. Jitney (PE)."
kīkeʻekeʻe,A winding or crooked path (AP).
kikoʻo,"Span, measure (PE). Also, kīko ʻo lima."
kila,"Seal. Also, sila."
kila,"Seal. Also, kila."
kilo,"1. Spotter for akule fishermen. Coney v. Lihue Plantation Co., Ltd., 39 Haw. 129, 132 (1951). 2. To watch or look earnestly at for the purpose of discovering something (AP)."
kilo iʻa,"To look, as a fisherman looks into the water for fish (AP)."
kimeki,"Cement, concrete, asphalt (PE)."
klnaina,The end of a road (AP).
kiokio pali,1. A cliff with rocks protruding from it (SMK). 2. The spurs or lateral projections of a precipice (AP).
kipaku,"1. Ejectment. 2. To drive away forcibly, to expel or turn out of a house or place of residence; to cast out; to put away, as property unlawfully obtained (AP). 3. To send away, expel, banish, evict (PE)."
kīpapa,"1. Pavement, level terrace; to lay stones in a pavement or terrace (HE) (T) (PE). 2. To pave, to lay a pavement of stones 3. Terraced wall with dirt on one side and stone facing on the other (PE)."
kīpāpali,"Cliff, brink, small cliffs, hilly."
kīpē,"Bribery, bribe."
kipi,Treason; rebellion; revolt.
kīpoho,Small arable patch surrounded by lava beds (PE) (SMK).
kīpohopoho,"Small arable patch surrounded by lava beds, smaller than a kīpuka (PE)."
kīpolipoli,Nook and cranny.
kīpuka,"Variation or change of form as a calm place in a high sea, deep<br>place in a shoal, opening in a forest, openings in cloud formations, and especially a clear place or oasis within a lave bed where there may be vegetation."
kiule,"Jury (PE). Also, jure and kiure."
kiule,"Jury (PE). Also, jure and kiule."
Ko.,"Ko. Abbreviation for Komohana (west, western)."
Ko.A.,Ko.A. Abbreviation for Komohana ʻĀkau (Northwest).
koe,"1. Excepting. In re Application of Territory to Register and Confirm Title at Kakaako, 30 Haw. 666, 668 (1928); Kohala Corp. v. State of Hawaii, 69 Haw. 54, 55 (1987). 2. To reserve. Kaehukukona v. Ahuna, 6 Haw. 192, 193 (1877). 3. Re-maining. Hayselden v. Wahineaea, 10 Haw. 10, 13 (1895). 4. To remain, exclude, exempt; remaining, left over; except (PE). 5. Remaining; the remainder; what is left (AP)."
kōʻele,"1. Small land unit farmed by a tenant for a chief residing in an ahupuaa (see haku one). Territory v. Bishop Trust Co., Ltd., 41 Haw. 358, 362 (1956). 2. A koele was a piece of land seized by an aliʻi while under cultivation by serf or peasant. The peasant was required to keep it still under cultivation, but the land and the crops went to the aliʻi. The work devoted to its cultivation was called hana po ʻalima, because Friday was the day generally given up to work for the aliʻi. (DM). 3. Not a land division term, but refers specifically to a plot reserved for the exclusive use of the aliʻi; can be both wet and dryland areas under cultivation (ESH). 4. Small land unit farmed by a tenant for the chief; also hakuone; a small pond, reserved for a chief, where fish could be kept alive until required (PE). 5. A small division of land, less than a kīhāpai; a field planted by the tenants for the hakuʻāina (landlord); a garden belonging to the chief, but cultivated by his people (AP)."
koena,"1. Remainder, surplus, balance (in accounts) (PE). 2. The remainder; what is left (AP)."
Ko.He.,Ko.He. Abbreviation for Komohana Hema (Southwest).
koho,"1. To make a bid, as in a lease. Wong Kwai v. Dominis‚ 13 Haw. 471, 476 (1901). 2. To choose; to determine; to decree; to guess (AP). 3. Guess, election; choice, selection, interpretation; to choose, select, bid, guess, estimate, anticipate, decide on, pick, elect, draw lots (PE). 4. Designate. 5. Believe; surmise; suppose; approximate."
koi,"1. To make a claim. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859).<br>2. Urge, implore, require, demand, claim, sue (PE).<br>3. To urge, to entreat, to ask earnestly, to implore (AP).<br> Nā Lepili <br> Tags: law <br> Papa helu loli"
kōʻieʻie,"1. A section of rushing water (SMK). 2. Rapid current (PE). 3. To move with force, as a rushing stream (AP)."
koiʻi,"To diminish, decrease (PE)."
koina,"1. A fine (as a means of punishment) (PE). 2. Fee (HRH). 3. A requisition, something required, as a debt, cost, charge, etc. (AP)."
koi pohō,Claims for damages.
kololio,"1. Water that rushes along a stream (SMK). 2. A section of rushing water (SMK). 3. Same as kokololio, rapid flowing water (PE). 4. Rapid movement of water around or between barriers (AP)."
Kom.,"Kom. Abbreviation for Komohana (West, Western)."
Kom.A.,Kom.A. Abbreviation for Komohana ʻĀkau (Northwest).
Komikina Hoʻonā ʻĀina,"1. The Board of Commissioners to Quiet Land Titles, a board set up by Kamehameha III to settle land claims (PE). 2. Land commissioners who settle land claims."
komo ʻāina,"To take possession of land; to acquire land, as by inheritance."
Komohana Hema,"Southwest. Abbreviated K, Ko.He. or Kom.He. (PE)."
komo hewa,"1. Trespass. Kiwaha v. Makue, 4 Haw. 209, 210 (1879). 2. Infringe (HRH). 3. To trespass, enter by mistake or illegally, intrude (PE)."
komo wale,"To trespass, to intrude, to enter without permission or invitation (AP)."
