kipapa,a pavement: to pave.
ki’pe’,bribe: to pelt with stones.
kipi,rebel; sedition: to revolt.
kipikua,pickaxe.
ki’po’,break box open; smash.
kipuka,an opening; snare for birds; poncho.
kipulu,fertilizer.
kiu,spy.
kiwi,horn.
ko,"sugar cane: to be fulfilled; become pregnant; drag, tow."
ko‘a,horned coral; coral rock.
koa,soldier: to be brave.
ko‘ala,cooked on coals; broiled: to toast.
koali,beach vine; Ipomea.
koe,remainder; excess: to remain; to clean off pulp.
ko‘e,angleworm.
koekoe,to mar surface by rasping or scratching.
ko‘eko‘e,cold and wet; cold food: tasteless.
ko‘ele,"farm; garden for the chief: to strike, beat, tick as a clock."
koena,remainder.
kohana,naked.
kohi,to dig; check; disunite.
koho,"to choose, select, guess."
kohola,reef flats; bare reef.
kohola’,whale.
kohu,"sap, especially colored; ink or coloring matter; likeness: agreeable; appropriate."
koi,"to urge, implore; tempt."
ko‘i,adze.
ko‘iko‘i,"heavy, substantial, honorable."
koina,compulsion; pressure to pay.
koke,quickly
koko,blood.
ko’ko’,knitted or netted bag.
kokoleka,chocolate.
koko‘olua,"assistant, helper."
kokuli,ear wax.
kolamu,column.
kole,raw; inflamed.
kolea,plover; step-parent; parent-in-law.
koli,"a meteor: to pare, whittle."
koliana,accordion.
koli‘uli‘u,indistinct sound from afar.
kolo,to crawl.
koloa,wild duck.
kolohala,pheasant.
koloka,cloak.
kolopa’,crowbar.
kolu,three.
kolu’,glue.
komike,committee.
komikina,commissioner.
komo,"tenon; finger ring, thimble: to enter."
kona,south; south-west.
kona,"his, hers, its."
konane,"bright, clear; Hawaiian checkers."
koni,"to throb; to taste, to try."
konikoni,"to nibble, as fish; to throb repeatedly."
kono,"to solicit, invite."
konohiki,overseer of chief’s estate.
konu,"suffix used with waena, “center.”"
ko‘o,"prop, brace; cock’s tail feathers."
ko‘oko‘o,staff; supporter.
ko‘olau,north; windward.
kopa,soap.
kopala,corporal.
kopala’,shovel.
kope,rake; coffee.
ko’pi’,sprinkle with salt.
kou,yours
kou’,"moist, wet, damp."
ko‘u,mine.
ko’wa’,"space, strait, channel."
ku,"suitable, adaptable, liable; to arise, stand."
kua,the back.
kua,anvil for tapa or for blacksmith: to fell a tree.
kua‘aina,back country: coarse.
kua‘ana,older of brother or sister.
kua‘au,basin inside reef.
kuahine,brother’s sister.
kuahu,altar.
kuai,to rub or grind two together.
kua‘i,to remove entrails.
ku‘ai,to barter.
kuailo,to explain some enigma.
kuaina,"twine, string."
kuala,usuriously.
kuala’,dorsal fins of fish.
kualapa,ridge.
kualono,broad ridge; space atop the mountain.
kuamo‘o,backbone; frequented path.
kuamuamu,blasphemy: to revile; to curse.
kuapa‘a,bondman: severe; laborious.
kuapo,"exchange, “swap”."
kuaua,fall of rain; passing shower.
ku‘auhau,genealogy: historical.
ku‘e,to push with elbow.
ku‘e’,be opposed; resist.
kuea,square.
ku‘e‘e’,"disagree, bicker."
kueka,sweater.
ku‘eku‘e,"joint, knuckles, elbow."
ku‘emaka,eyebrows.
kuewa,vagabond.
kuha,spit.
kuhewa,"(ma‘i kuhewa), heart failure; stroke."
kuhi,"to infer, intimate, point out; surmise."
kuhikuhi,"to show, point out, designate."
kuhina,"regent, premier."
kui,"pointed instrument, pin, nail, needle, spike."
ku‘i,"to pound with the end; to punch; to disseminate news; to sound, as thunder; to join."
ku‘ia,to stumble; to be hindered.
ku‘ikahi,treaty; union of feeling.
kuikawa’,"free, unbound, independent, temporary."
ku‘ina,"sewing, seam."
kuka,coat.
ku’ka’,to consult.
kukaenalo,beeswax; unbleached muslin.
kukaepele,sulphur; matches.
kukala,to broadcast; proclaim publicly; notify.
ku’ka’la’,auction.
kukaweke,rain coat.
kuke,"to nudge, push gently."
ku’ke,cook.
kukekuke,push repeatedly with elbow.
kukini,cushion.
kuki’ni,messenger; runner in a race: to run.
kuko,strong desire: to lust.
kuku,"to strike, beat."
kuku’,"thorn, piercing seed."
kukui,candle-nut; lamp; torch.
kukuli,"to kneel, crouch."
kukulu,"to erect, build, stick up."
kukulu,to drip.
kukuluae‘o,stilts: the stilt bird.
kukuna,rays; radii.
kukuni,to kindle; burn.
kula,gold.
kula,dry land; field; open land.
kula‘i,"to push, push over."
kulaia,"festal, feast day; holiday."
kulana,"reputation, station, rank."
kulanalana,"unsettled, unsteady: to reel."
kuleana,a right; ownership; interest.
kulekule,unsettled; unfurnished.
kulele,drive away with a puff.
kuli,knee; deafness: deaf: to be stunned with noise.
kulia,one’s lot; luck: to strive.
kulike,accord.
kulina,corn.
kulipolipo,depth: extremely.
kuloko,domestic affairs; interior.
kulou,"to bow, bend forward; stoop."
kulu,drop of water; leak from above.
kulukulu,to drop continuously; given to talking.
kuluma,customary.
kumakaia,traitor; ambuscade; to betray.
kumakena,mourning in loud voices.
kumama,units in excess (used in counting).
kumano,head of watercourse; reservoir; dam.
kumolemole,"smooth and steep, as unscalable precipice."
kumu,"bottom, foundation, origin, tree trunk."
kumuhana,"scheme, topic, subject."
kumukahi,origin; beginning or occasion for any thing.
kumukumu,stumps or roots; to be cut short.
kumulau,"a producer, breeder; female with many offspring."
kumumana‘o,"subject, text, theory."
ku’mu’mu’,to be dull or blunt as a tool.
kumupa‘a,"principal, capital; solid foundation."
kuna,form of itch.
kuna,freshwater eel.
ku’na’na’,"to be stumped, at wit’s end, to stand gazing about."
kuni,"to kindle; burn, or light."
kunihinihi,edge of precipice; central ridge of hair or helmet.
kunou,to make signs by nodding or beckoning.
kunu,cough: to roast meat on coals.
kunukunu,to grumble covertly; to groan.
ku‘o‘i’,to limp or stagger; to rock like a vessel.
kuoko‘a,standing aloof; independent.
kuokuolo,"kuolo, vibrating motion, as in rubbing."
ku‘ono,"recess in room; nook; bay, gulf."
kuonoono,prosperity: well furnished; supplied.
kuo‘o,"serious, sober-minded, earnest."
kupa,"citizen, resident; soup; cooper."
kupa’,dig a trench; dig out canoe.
kupa‘a,"firm, strong, fixed; to stand fast."
kupaka,"to writhe, twist."
kupakako,clerk; supercargo.
kupalu,to stuff with food; to make a favorite.
kupanaha,wonderful.
kupapa‘u,corpse.
kupe‘e,bracelet or anklet; fetters.
kupenu,to dip; to dye by dipping.
kupikipiki‘o’,raging of the sea or multitude.
kupiliki‘i,"to be crowded, confused; be in a jam."
kupina‘i,noisy; general crying; echo; mourning.
kupipipi,throng.
kupou,bend forward in drowsing or stumbling.
kupu,to sprout.
kupukupu,ferns.
kupuna,grandparent; ancestor.
kupuni,to stand around; surround as an enemy.
ku‘u,"my, mine: to release, let go."
ku‘uku‘u,short-legged spider.
kuululu’,shiver with cold.
ku‘uwelu,"tassel, fringe."
La,"‘aipelehu’, La Ho‘alohaloha, or Ho‘omaika‘i, Thanksgiving Day."
la,"the sun, day."
la,particle following verbs.
la‘a,sacred; devoted; to be holy.
laala‘au,"herbs, shrubs."
la‘au,vegetative growth; wood; trees; medicine.
la‘au‘ala,sandal wood.
lae,"forehead, cape, brow of hill."
la‘ela‘e,unobstructed view; clear; bright shining as sun.
laha,to be spread out.
lahilahi,thin.
laho,scrotum.
laholio,"rubber, elastic."
lahui,"assemblage; people, nation: to prohibit, lay a tabu"
la‘i,to be calm.
laiki,rice.
laikini,license.
laka,"tame, domesticated."
lake‘e,to be coiled; to be flexed.
lakeke,jacket.
laki,"luck, lucky."
lakiku’,lattitude.
lako,"supply, sufficient."
lala,diagonal.
la’la’,"branch, bough; member: to parcel out."
lalama,to get into mischief by handling.
lalani,"rank, row, line."
lalau,mistake: to go astray.
lalau,seizing.
la’lau,to seize.
lalelale,haste; to hurry.
lali,"greasy, as hands; fat; slippery as mud."
lalilali,greasy; wet.
lalo,down.
lana,"to float, be buoyant."
lana‘au,float with current; drift.
lanahu,"nanahu, coal, charcoal."
lanai,"shed, porch, booth."
lanakila,conquest: to prevail.
lanalana,unstable; buoyant; spider.
lani,sky.
laoa,"laowa, be choked by obstruction."
la‘ola‘o,"bundle of fuel sticks, fagot."
lapa,"flat; ridge, side of ridge."
lapaau,to cure illness.
lapalapa,flat; blaze: to boil.
lapu,ghost.
lapulapu,collect in little heaps.
lau,leaf; tip; 400: to produce leaves; to reach out for.
laua,they two.
laula’,broad.
laulaha,to be spread abroad.
laulau,a bundle; wrapper.
laule‘a,"peace, friendship."
laulima,cooperation.
laumania,"smooth, even, plane."
laumeki,to flow or move slowly; recede.
laumilo,to writhe; kill by torture or by twisting.
lauwili,"confusion: variable, fickle; deceitful."
lawa,"enough, ample."
lawai‘a,a fisherman: fishing: to catch fish.
lawe,"to take, carry, transfer."
lawehala,sinner.
lawehana,workman; laborer; to undertake.
lawelawe,to serve; to handle.
le‘a,"joy, pleasure, gratification."
le‘ale‘a,"to delight in, be merry."
lee,ăŏ'ăŏ māla'lŏ.
leha,to turn eyes; glance.
lehei,"lekei, to jump, leap over; alight."
lehelehe,lips.
lehelehei,hop as a bird.
leho,cowrie shell.
lehu,"ashes; 400,000."
lehulehu,"many; a multitude, host."
lei,"necklace, wreath; crown; string of beads."
leina,"a leap, a spring, a bound."
leka,letter.
leke,lady.
lekeona,legion.
lele,"to fly, jump."
lelele,"to hop, bounce, frisk."
lelelele,"running jumps: to skip, run off; foresake as a wife."
lelepau,to trust in; to credit.
lemi,"lemon, lime."
lemu,buttocks.
lena,"yellow: to strain as a bow, sight or aim, bend."
leo,a voice.
leopaki,leopard.
lepa,"flag, garment border or fringe."
lepe,cockscomb: diagonally
lepeka,mite (coin).
lepela,"leper, leprosy."
lepo,dirt.
lewa,atmosphere; visible heavens: to swing; float.
lewalewa,to swing frequently; to float; dangle.
li,"chill from cold, ague, or fear: to hang by neck."
lia,fear or dread in visioning a spirit.
li‘a,a desire for; a yearning after.
liha,nausea; a nit.
lihi,"border, edge."
lihilihi,"eyelids, eyelashes; lace."
li‘i,"little, small."
likiki,receipt.
likini,rigging.
liko,opening as a bud; to swell.
lilelile,"bright, shining; to sparkle."
lili,"jeaous, anger; pride."
lilia,a lily.
liliha,nausea: to be satiated.
liliko‘i,passion fruit.
lilina,linen.
lilio,tightly drawn; slant-eyes.
lilo,to become another’s; to change; be lost.
limu,alga.
linalina,a scar on body; to be sticky.
lino,"rope; to weave, twist or braid."
linoleuma,linoleum.
lio,horse.
li‘o,"restless, uneasy."
liona,lion.
lipi,"sharp, tapering; axe."
lipo,"deep, bottomless as the ocean."
liu,"leakage, bidge water: to leak."
li‘ula’,dusk; twilight; mirage.
liuliu,prepared; ready.
li‘uli‘u,for some time.
loa,"long, of time or space; very."
loa‘a,gain: obtained: to be obtained.
loea,"skillful, clever, applied to women."
loha,"wither, wilt."
lohea,to be heard.
lohi,"slow, feeble."
loi,to “size one up.”
lo‘i,taro patch.
loiele,"dull, slow."
lo‘ihi,"long, in time or distance; tall."
loiloi,deprecation of appearance or work: to sneer.
loina,rule; law.
loio,lawyer.
lokahi,"accord, unanimity, unision, agreement."
loke,rose; roast.
loko,"pond, lake."
lo’ko,within.
loku,"heavy rains; tears; anguish, mental or physical."
lola,"roller: sluggish, inactive."
lole,"cloth, particularly foreign; garment: to be reversed, changed; to skin an animal."
loli,"sea-slug: to turn over, to change."
loli‘i,to make ready; provide.
lolo,"brain, marrow"
lo’lo’,idiot: palsied
lolohi,very slow; backward: to loiter.
loloiele,"stupid, dull."
loniku’,longitude.
lono,"report, news: to be heard; to hurl."
lo‘ohia,"to be overtaken; to come upon, befall, happen."
lopa’,"farmer, tenant."
lopi,thread.
lou,"hook, pain in side: to bend as hook."
loulu,palm.
lu,"that thrown away or scattered: to scatter, sow; to shake."
lua,a pit: two.
luaahi,"luahi, volcano; hell."
luahine,old woman.
lua‘i,vomit.
luakini,temple; church.
lualua‘i,the cud.
luana,"leisure: satisfied, easy, content: to live idly."
lu‘au,taro leaf; feast.
luawai,"well, cistern."
lu‘e,"to be loosened, scattered."
lu‘elu‘e,gown.
luhe,"wither, droop, fade."
luhi,"opperssion, fatigue: tiresome."
luina,"sailor, mariner."
lukanela,lieutenant.
luku,"slaughter, wholesale destruction."
lula,rule; manners.
lule,to shake.
luli,"to vibrate, rock, roll as ship."
luliluli,"to wag, totter."
lulu,"calm; still, of wind and water."
lulu’,donation: scattering: to sow; to shake out dust; to winnow; to throw dice; to shake fists.
lulua‘ina,freckle.
lulumi,to crowd in.
luma‘i,to kill by drowning; to duck in water.
lumakika,rheumatism.
lumi,room.
luna,"overseer: upper, above."
luna‘ikehala,conscience.
lupe,a kite.
lu‘ulu‘u,"grief: painful, miserable."
luwahine,"luahine, old woman."
ma,"et al.; accompanying; as, Keawe ma, “Keawe and his group.”"
ma,"to fade, wilt; blush: at, by, through, in, unto, alongside of, by means of, according to."
ma‘a,experience; habit: accustomed.
ma‘a,a sling; to sling.
ma‘alea,"subtlety: prudent, wise, crafty, shrewd, sly."
ma‘alo,to pass by or through; proceed; lose.
ma‘au,indifference; persecution.
ma‘awe,"fiber, strand."
mae,"blasted, as fruit; withered."
maea,displeasing odor.
ma‘e‘ele,"cramp: benumbed, numb."
maemae,"withered, drooping."
ma‘ema‘e,"clean, pure, chaste."
maewa,swaying.
maha,to rest; to enjoy ease and quiet after pain.
mahana,warm.
mahani,"to cool off, as emotions; to pass off or away; to vanish."
mahea,where?
mahele,"a portion, division."
mahi,energetic: to cultivate.
mahi‘ai,to farm.
mahiki,to vibrate: to peel off as scale; to exorcise.
mahina,cultivated patch.
ma’hina,"the moon, a month."
mahiole,"war cap, helmet, officer’s cap."
mahoe,twins; name of tree.
mahola,"to spread out, extend; expand."
mahole,"to bruise, as the flesh; break up."
mahu,steam. nearly: from.
ma’hu’,hermaphrodite; male simulating female.
mahuahua,"to increase, expand, thrive."
mahuka,"to flee, escape from; to bolt."
mai,"Do not! Come here! Hither; almost, ma‘i, sickness, disease; the private parts."
mai‘ao,human finger or toe nail.
maiau,"neat, skillful, expert."
ma‘ihi,to strip; peel as fruit.
maile,perfumed vine.
mainoino,inhuman; defacement; atrocity; suffer.
mai‘u‘u,claw; hoof.
maka,"face, eye, edge, point, mesh etc.; very hard stone: raw, uncooked; green, unripe."
maka‘ala,"watchfulness: to be awake, alert."
maka‘e’,to be opposed to.
ma’ka’ha’,gateway; passage through fish pond walls.
makahiapo,first born.
makahiki,year.
makai,seaward.
maka‘i,"guard, constable; to inspect, spy."
maka‘ikiu,detective.
makaki‘i,a mask.
makakiu,to be a spy.
makala,"to untie, loosen."
makaleho,"haughtiness; lust, laseiviousness."
makali‘i,"very small or fine, diminutive."
makalike,uniform.
makalua,socket for the eye-ball.
makaluku,bent on slaughter.
makamae,"precious, valuable; much desired."
makamaka,friend; beloved one.
makamua,first; the beginning.
makani,wind.
makapa‘a,blind in one eye.
makapouli,to faint; be dizzy.
makau,to be ready.
maka‘u,fear.
ma’kau,fishhook.
makaukau,readiness.
maka‘upena,mesh of net.
makawai,small outlets for water; running tears.
make,"(do), hă'nă; (build), kūku'lŭ; (compel), kŏĭ; (earn), lōă'ă; make known, hŏ'ŏlă'hă; make good (a promise), hŏ'ŏkō'; make good (a loss), ho'ĭho'ĭ; make light of, mană'ŏ 'o'lě; make much of, mană'ŏ nu'ĭ; make out (understand), hŏ'ŏmaŏpŏ'pŏ, akā'ka; make out (accomplish), kō; make over, hŏ'ŏlĭ'lŏ; make up (reconcile), hŏ- 'ŏlăŭlě'ă; makeup (adorn), pe'nă, hŏ'ŏ'ĭu'ĭ; make water (leak), li'ŭ; (urinate), mĭ'mĭ."
make,dead: to die.
make‘e,covetous: to have great regard for.
makehewa,bad bargain: in vain; to no profit.
makeke,mustard; market.
makemake,desire. wish.
makena,"mourning; lamentations; many, often, much."
makeneki,magnet; magneto.
makepono,good bargain.
makia,"bolt, pin, nail, spike."
makika,mosquito.
makili,"to open a little, as the mind."
makilo,to beg.
makolo,to crawl: ask a favor.
makolu,"wide, thick."
makona’,"implacable, unfriendly."
makou,"we, plural exclusive."
maku’,"dregs, sediment: thick, stiff, like molasses."
makua,a parent: full grown.
makuahine,a mother.
maku‘e,to elbow; provoke anger; frown.
makulu,to drip.
ma’la,garden; cultivated field.
mala‘e,"a calm, calmness, pleasant appearance."
mala‘ela‘e,"clear; serene, as sky; smooth as plain; without obstruction."
malakeke,molasses.
malama,light; a solar month.
ma’lama,"take care, heed."
malamalama,light.
malana‘i,northeast wind.
male,"ka'ně; (breeder), kě'ă."
male,phlegm: to spit.
ma’le,marriage.
malia,"perhaps, lest."
malimali,soothing.
malino,"calm, pacific, smooth."
mali‘o,first rays of light.
maliu,"to give attention, heed; be civil."
malo,loin cloth.
ma’lo’,"taut, straight, firm."
malo‘elo‘e,"fatigue: weary, stiff with labor."
malohi,a want of sleep: weary.
malolo,ebbing of spring tides; day of preparation before sacred day.
ma’lolo,flying fish.
malu,"shady, protected; peace."
malu’,secret; without order.
malua,slight depression.
maluhi,"tired, weary."
maluhia,safety.
malumalu,"shade; protection, safety."
mama,to chew and reject.
ma’ma’,"light, quick, active, swift."
ma’ma,"light, quick, active, swift."
mamae,"to wilt, be wilted."
mamala,fragment; small piece broken from a larger.
mamala‘olelo,clause (in grammar).
mamalu,"a shade, umbrella, defense: covered, shaded."
mamao,"far away, distant."
mamau,to stall; to stick fast.
mamo,descendent; war cloak of the mamo feather.
mamuli,"behind, afterwards, by and bye."
mana,"authority, power, might."
mana,branch or limb of tree.
ma’na,to feed from mouth.
manai,needle for stringing flowers.
mana‘i,windward.
manaka’,"bored, dull, tame."
manaka,"bored, dull, tame."
manakuke,mongoose.
manalo,"sweet, as fresh water."
manalonalo,"unseasoned, insipid."
manamana,a branch: branching.
mananalo,"insipid, stale."
mana‘oha‘i,proposition.
mana‘oi‘o,to believe.
mana‘olana,hope.
mana‘ona‘o,to grieve.
manawa,"feelings, affections."
mana’wa,time.
manawale‘a,"alms, charity: generous."
manawanui,steadfastness; patience.
manele,"sedan chair, litter."
mane‘o,itch; acrid.
mania,"smooth, even surface."
mania,"dizziness, sensation when filing saws; unpleasant noise."
maniania,"even, smooth, dull, sleepy, lazy."
manienie,Bermuda grass.
mano,4000.
mano,shark.
mano’,shark.
ma’no,head of distributing water channels.
manoanoa,"thick, as a board; coarse."
mano‘i,coconut oil scented; perfume.
manu,bird.
manuahi,gratis.
manuea,"blundering, careless, awkward."
manumanu,"rough, defective; blunt, not sharp."
manununu,"to creak, grate."
mao,"to be ended, as a rain storm or tears."
mao,"there, yonder."
mao’,"there, yonder."
ma‘o,green.
maoa,soreness from rubbing.
ma‘oi,"bold, shameless, arrogant."
maoli,native; genuine.
mapela,marble.
ma’pu,"fragrance; bubbling, as a spring."
ma’pu,ape.
ma’pu’,ape.
mapuna,"boiling up, as a spring."
mau,"constant, continuous, frequent: to be stopped."
mau,a word indicating the plural.
ma‘u,"moist, wet, damp."
ma‘u’,"moist, wet, damp."
maua,ungrateful.
ma’ua,"we, dual exclusive."
mauhala,unforgiving.
ma’ui,sprained: to wring.
ma‘ule,to faint.
mauli,last night of moon.
mauna,mountain.
ma’unauna,wasteful; prodigal.
maunu,bait.
mau’nu,to moult; shed skin; change from chrysalis.
mau‘u,"general name for grass, herbs, rushes."
ma‘u‘u,moist.
mawae,"cleft, crack, fissure."
mawaena,"among, between."
mawehe,"to separate, be loosened."
me,"with, like."
mea,a thing; material.
me‘eau,the itch; mange: blisters on skin.
meha,"mehameha, alone, lonely, desolate, forsaken."
meheu,"track, trace, foot print, impression; scent followed by dog."
meia,mayor.
meka,the mass.
mekala,metal; medal.
mekekiko,Methodist.
mekia,major.
mele,a song; to sing.
melemele,yellow.
meli,honey.
menehune,brownies.
menemene,fearful for one; feelingly.
meumeu’,"blunt, dull; rounded on edge."
miana,place to urinate.
miha,"to appear dark, as the depths."
mihi,regret; repentance.
mika,mister.
mikanele,missionary.
miki,energetic; readiness.
mikiao,claw.
mikimiki,"efficient: to be quick, brisk"
mikini,machine.
mikioi,neat; excellence in work; good taste.
mikiona,mission.
mikolelehua,quick minded; skillful; reasoning.
mikomiko,"relishable, as food; seasoned; delicious."
mile,mi'lě.
mili,"to handle, feel, examine."
milimili,"curiosity: to view, handle, examine."
milo,"to twist; spin, as a thread."
mimi,urine: to urinate.
mimiki,"to recede, as undertow."
mimilo,whirlpool.
mimino,"to wrinkle, curl up; wither."
minamina,regret for loss or error; sorrow; covetousness.
mine,"(excavation), lu'ă 'ělĭĭ'ă, (ke) ā'nă 'ělĭĭ'ă; (submerged), pōkā păhū kăĭ: (belonging to me), ko'ŭ, na'ŭ, etc."
mineka,mint.
minelala,mineral.
mino,curling up; crown of head; dimple.
mino‘aka,smile.
minomino,wrinkle.
minomino,winkle.
miomio,"to be tapered, compressed; dive in water."
mo‘a,cooked thoroughly.
moa,fowl.
moana,ocean; to be spread out.
moani,fragrance wafted on the breeze.
moe,bed: to sleep; lie down; dream.
moehewa,to be disturbed; to talk or walk during sleep.
moekolohe,"adultery, fornication."
moemoea’,to dream or fantasy.
moe‘uhane,dream.
mohai,sacrifice.
moha‘i,"to break in two, be broken."
mohala,"to open, expand as a flower; to blossom."
moho,candidate.
moi’,sovereignty; majesty; king.
mokaki’,disorder of room.
mokomoko,a boxer; to box.
moku,"land division; ship: to cut, divide in two."
mokuahana,"faction: divided, unfriendly."
mokuahi,steam vessel.
moku‘aina,state; island.
mokulu‘u,submarine.
molaki,mortgage.
molalelale,colorless; clear.
mole,tap root; foundation; principle element.
molehulehu,twilight: dim.
molina,tape.
molio,taut: to be stretched.
momi,pearl; jewel.
momona,"large, fat; rich, fertile; sweet."
moni,"to swallow, consume."
mo‘o,"lizard, snake; genealogy; track."
mo‘opuna,grandchild.
mouo,buoy: float.
mu,"clothes moth, and other small bugs."
mua,first; previously; foremost.
mu‘emu‘e,bitter.
muka’,"a seizing, devouring; smacking of lips."
muki’,"kissing motion: to suck, to kiss"
muki’ki’,"to suck in, as smoke or water; to sip."
mukoki,"plain, homely."
muku,to be cut short.
mule,hŏ'kĭ.
mulea,insipid; bitter.
muliwai,lagoon; river.
mumule,silent; sullen; mute.
mumulu,"swarming flies, bees, mosquitoes, etc."
mu‘o,leaf bud.
mu‘umu‘u,underslip; loose house dress.
mu‘umu‘u,"moepo’, night gown."
na,"definite article, plural: of, for, belonging to."
na’,"quiet, pacified: to labor for breath, as from asthma."
na‘aupo’,ignorance; stupidity.
na‘e,"but, yet, furthermore."
naenae,to pant for breath; sigh.
naha’,"bent; broken: to be split, cracked; to act as purgative."
nahae,"torn: to tear, rend; break off."
nahaha’,broken; brittle: to shatter.
nahelehele,weeds.
nahenahe,mild; melodious.
nahili,"awkward, blundering, careless."
nahoahoa,wound on head and related pain.
nahu,to bite.
na‘i,conqueror: to acquire by own efforts; take by conquest.
na‘ina‘i,"sour, crabbed; to struggle against opposition."
naio,intestinal worms.
naka,shaking; cracked as earth from heat.
nakaka,"split, shattered, cracked."
nakeke,"to rustle, rattle."
nakele,"soft, slippery, boggy."
nakinaki,"to bind often, bind fast."
nakolo,echo; hollow sound.
naku,rushes.
naku,to root; to trample.
nakulu,noise of water drops; rumble; echo.
nakulukulu,clatter; pattering.
nalinali,"nibble, gnaw."
nalo,a fly: vanished: to be lost.
nalu,"wave, surf."
nalulu,headache.
namunamu,"to nibble, as fish; grumble, mutter."
nana,"for him, his."
nana’,snarling disposition; fault finding.
na’na’,"to gaze at, look, examine carefully."
nanahu,"lanahu, coal, charcoal."
nanahu,bite (teeth or pain).
nanaina,"appearance, countenance."
nanao,insert hands or fingers; think deeply; probe.
nanea,"leisure: easy, cozy: to repose."
naneha‘i,problem in mathematics.
nani,"glory, splendor: beautiful."
nao,to probe.
nao,"ripples, fine ridges, streaks, thread of screw."
nao,"wili, drill bit."
na‘o,mucus.
naonao,ants in general.
naonao,insert hand; seize.
na‘ona‘o,"phlegm, spittle, mucus."
nape,"to bend; yielding; swaying, as branches."
napenape,"soft, flexible: to be shaken; vibrate rapidly."
napo‘o,to set; go down as sun.
na‘u,"of me, mine."
nau,"for you, yours."
nau,"to chew, to gnash teeth."
naue,"to shake, tremble as earth."
naueue,a moving; earthquake; shock.
naulu,heavy mists; shower of heavy rain without clouds.
naunau,"to chew, munch."
naupaka,shrubs of the genus Scaevola.
nawali,"sickly, weak, feeble."
nawaliwali,"feeble, sick."
ne,fretting: to be teased; to droop.
nei,this; here; this time or place.
nekelo,a negro.
nele,"want: destitute, deficient."
nelu,"fat, fleshy."
ne’ne’,goose.
nenelu,"miry place, marsh."
neo,"nothingness; silence: empty, bare."
neoneo,"desolate, solitary; lifeless."
newa,"staff, cudgel; policeman’s club."
nia,bald; round and smooth as bald head.
niania,"calm, shining, smooth, bald."
niao,edge.
niau,easy sailing: to glide.
ni‘au,stem of coconut leaflet.
nieniele,to question repeatedly; to pump.
nihi,stealthy.
nihinihi,"carefully, quietly."
niho,tooth.
nika,nigger.
ninaninau,"to question, examine, probe, interrogate."
nini,"ointment, balm; petty jealousy."
niniu,"to whirl, spin."
nioi,chili pepper plant and fruit.
niu,coconut; palm and fruit.
niuhi,the man-eating shark.
no,"ā'ŏ'lĕ, 'ā'ŏ'hĕ, 'o'lĕ."
no,"of, for."
noa,release from restrictions.
noe,"mist, spray."
nohea,lovely.
no’hea,whence?
noho,"a seat, chair, bench, layer: to sit, to dwell."
noi‘i,"to investigate, research; to reflect."
nolunolu,soft and springy as a mattress.
nonanona,ant.
none,"ā'ŏ'lĕ hŏ'ŏkă'hĭ, 'ā'ŏ'hĕ."
nono,"redness of face, of sunburn, of angry eyes."
nono’,to snore.
nonoi,"to beg, appeal, borrow."
nonolo,"to breathe hard, snore."
nou,to throw at.
no‘u,yours.
no‘u,mine.
nounou,to throw stones back and forth.
nu,"to groan, shake, sound, roar."
nui,"large, great."
nukoki,"plain, homely."
nuku,"mouth, snout, bill."
nukunuku,"to complain, to rail."
numonia,pneumonia.
nu‘nu‘,"dove, pigeon."
nunuha,"taciturn, unsocial, stubborn, contrary."
nunulu,"to growl, grunt; to warble."
o,lest: of or belonging to.
‘o,“The ‘O emphatic.”
‘o,"there, yonder."
‘o,"(ke) ‘o a piercer, fork: to pierce, dip."
o,(ke) o food for journey.
O,"oh, (exclamation), ăŭwē'; (vocative), ē."
o‘a,(ke) o‘a house rafter.
‘oa,"to burst over, as a stream."
‘oaka,flash of light; sun reflection: to open.
oe,"thou, you."
‘o'e,sharp darting pain: to prick; to gore.
‘oe,rustle of leaves; a noise of running water: to whiz.
oeoe,"(ke) oeoe whistle or horn of train, steamer or automobile; lengthened neck."
‘oha,"sprig, sucker, branch."
‘ohana,"family, clan."
ohaoha,"fond recollection, joy, delight."
‘ohe,bamboo.
‘ohi,"to gather up, glean, harvest, collect taxes."
‘ohiki,"sand crab; to shell, pry up; probe or pierce."
oho,(ke) oho hair of head; leaves.
oho,a calling: to call out.
ohohia,enthusiasm.
‘ohu,"a fog, mist."
‘ohua,dependents of household; passengers.
‘ohule,bald.
‘ohumu,"to murmur, grumble, complain."
‘o'i,to limp.
‘oi,"first, most excellent; greater; the best; sharp."
‘oia,yes; it is so.
‘oiai,while.
‘oihana,"business; occupation, trade."
‘o'ili,"to project, appear."
‘oiwi,personal appearance; substantial part.
oka,"(ke) oka dregs, sediment; sawdust, crumbs, filings, hulls."
‘oka,oak tree; oats.
‘okana,district; organ.
oki,to end or finish; stop.
‘oki,"to cut, cut off, cut in two."
‘oki'oki,"to cut frequently, or in small pieces."
oko‘a,"different, another, separate; whole."
‘okole,the anus; posteriors.
‘okoleke’,pig Latin.
okomopila,automobile.
‘okupe,"to stumble, trip."
ola,"(ke) ola life; health, recovery: alive: to live."
ola‘i,(ke) ola‘i earthquake.
‘olala,"lean, poor in flesh."
olalau,demented.
olaola’,to gargle.
ole’,speaking trumpet.
‘ole,"no, not; lacking."
‘ole‘ole’,indistinct: to chatter.
‘olepe,"oyster, clam."
‘olepe,"to turn, as a hinge."
